"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Crete_seaway","Crete_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","SWC_seaway","SWC_geodesic","TZS_seaway","TZS_geodesic"
53.1,4.85,2010,5,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,8.69,5426,2544,531,500,763,688,5625,1116,5625,1116,798,786,727,670,1777,1354
59.180659,11.157803,2010,5,"Norway","HUMAN_OBSERVATION",NA,NA,NA,6194,2840,276,283,1530,1384,6392,1641,6392,1641,1566,1523,175,170,1277,688
54.61182,-5.886585,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3205,1381,970,626,487,5393,1729,5393,1729,699,669,1501,1143,2560,1836
54.58341,-5.918891,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.64,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
51.931841,4.082203,2010,6,"Netherlands","HUMAN_OBSERVATION",51.85,4.05000000000001,9.38,5313,2484,683,649,650,597,5512,1027,5512,1027,686,669,880,815,1930,1487
54.61182,-5.886585,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3205,1381,970,626,487,5393,1729,5393,1729,699,669,1501,1143,2560,1836
54.58341,-5.918891,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.64,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.58341,-5.918891,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.64,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.61182,-5.886585,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3205,1381,970,626,487,5393,1729,5393,1729,699,669,1501,1143,2560,1836
54.61182,-5.886585,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3205,1381,970,626,487,5393,1729,5393,1729,699,669,1501,1143,2560,1836
54.58341,-5.918891,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.64,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.61182,-5.886585,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3205,1381,970,626,487,5393,1729,5393,1729,699,669,1501,1143,2560,1836
54.58341,-5.918891,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.64,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.61182,-5.886585,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3205,1381,970,626,487,5393,1729,5393,1729,699,669,1501,1143,2560,1836
54.58341,-5.918891,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.64,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
51.642354,-4.156271,2010,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4888,2949,1579,1038,310,142,5087,1463,5087,1463,382,326,1774,1221,2824,1929
51.676189,3.865314,2010,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2482,709,672,629,581,5491,1021,5491,1021,664,648,906,838,1956,1510
51.452223,3.644882,2010,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.59,5264,2484,738,705,601,555,5463,1017,5463,1017,636,617,935,871,1984,1543
51.480715,4.007336,2010,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,5.24,5314,2462,729,692,651,582,5513,998,5513,998,686,642,925,856,1975,1523
51.716686,-5.173284,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.46,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.716686,-5.173284,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.46,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.71924,-5.171277,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.42,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.716686,-5.173284,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.46,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.716686,-5.173284,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.46,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.717886,-5.17179,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.717886,-5.17179,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.71924,-5.171277,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.42,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.71924,-5.171277,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.42,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.71924,-5.171277,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.42,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.71924,-5.171277,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.42,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.716686,-5.173284,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.46,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.717886,-5.17179,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.717886,-5.17179,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.717886,-5.17179,2009,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
50.252024,-5.009575,2009,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,11.72,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
50.224834,-4.982622,2009,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-4.94999999999999,8.65,4713,2931,1334,1191,65,62,4912,1449,4912,1449,173,175,1529,1374,2579,2079
50.258384,-5.007169,2009,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,12.45,4710,2937,1342,1196,72,68,4909,1456,4909,1456,176,178,1536,1379,2586,2084
51.523742,3.939191,2009,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5303,2468,718,685,640,583,5502,1005,5502,1005,675,645,914,849,1964,1518
45.90127,-1.19811,2009,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4602,2501,1795,1413,616,543,4800,1076,4800,1076,476,377,1989,1579,3039,2238
45.90127,-1.19811,2009,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4602,2501,1795,1413,616,543,4800,1076,4800,1076,476,377,1989,1579,3039,2238
45.90127,-1.19811,2009,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4602,2501,1795,1413,616,543,4800,1076,4800,1076,476,377,1989,1579,3039,2238
45.90127,-1.19811,2009,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4602,2501,1795,1413,616,543,4800,1076,4800,1076,476,377,1989,1579,3039,2238
45.90127,-1.19811,2009,4,"France","HUMAN_OBSERVATION",NA,NA,NA,4602,2501,1795,1413,616,543,4800,1076,4800,1076,476,377,1989,1579,3039,2238
50.181025,-5.041531,2009,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4710,2938,1342,1193,72,66,4909,1456,4909,1456,176,180,1536,1376,2586,2081
51.514539,4.018426,2009,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5310,2463,720,683,646,588,5509,1001,5509,1001,682,650,916,847,1966,1515
54.81744,-5.754768,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.63,5212,3205,1353,946,645,509,5411,1731,5411,1731,717,692,1473,1118,2532,1810
54.81744,-5.754768,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.63,5212,3205,1353,946,645,509,5411,1731,5411,1731,717,692,1473,1118,2532,1810
51.527271,3.968883,2009,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5303,2466,718,684,640,585,5502,1004,5502,1004,675,647,914,848,1964,1516
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.81744,-5.754768,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.63,5212,3205,1353,946,645,509,5411,1731,5411,1731,717,692,1473,1118,2532,1810
54.84144,-5.811373,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.84999999999999,12.34,5229,3222,1340,955,662,523,5428,1748,5428,1748,734,705,1460,1126,2519,1815
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.07335,-5.916387,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5114,3178,1459,995,556,430,5313,1698,5313,1698,629,611,1579,1171,2638,1869
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.07335,-5.916387,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5114,3178,1459,995,556,430,5313,1698,5313,1698,629,611,1579,1171,2638,1869
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.84144,-5.811373,2009,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.84999999999999,12.34,5229,3222,1340,955,662,523,5428,1748,5428,1748,734,705,1460,1126,2519,1815
54.11106,-6.282735,2009,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.80474,-5.742067,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.76,5212,3205,1353,946,645,509,5411,1731,5411,1731,717,692,1473,1118,2532,1810
54.79374,-5.729562,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,7.06,5204,3199,1364,950,637,498,5403,1724,5403,1724,709,681,1484,1123,2543,1815
54.58341,-5.918891,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.64,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.80114,-5.731661,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.55,5212,3205,1353,946,645,509,5411,1731,5411,1731,717,692,1473,1118,2532,1810
54.79374,-5.729562,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,7.06,5204,3199,1364,950,637,498,5403,1724,5403,1724,709,681,1484,1123,2543,1815
54.80114,-5.731661,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.55,5212,3205,1353,946,645,509,5411,1731,5411,1731,717,692,1473,1118,2532,1810
54.80474,-5.742067,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.76,5212,3205,1353,946,645,509,5411,1731,5411,1731,717,692,1473,1118,2532,1810
54.58341,-5.918891,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.64,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.71743,-5.76064,2009,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,9.46,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
51.373581,3.336917,2009,9,"Belgium","HUMAN_OBSERVATION",51.45,3.35000000000001,8.56,5250,2495,744,711,587,541,5449,1027,5449,1027,622,605,940,879,1990,1553
51.517417,4.174732,2009,10,"Netherlands","HUMAN_OBSERVATION",51.45,4.15000000000001,7.7,5321,2451,733,686,657,596,5520,989,5520,989,693,655,929,848,1979,1513
50.692091,-1.958184,2009,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,8.96,4880,2755,1102,998,190,167,5079,1269,5079,1269,262,264,1297,1179,2346,1878
53.409456,-4.512494,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.410491,-4.513293,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1581,5264,1581,566,523,1642,1126,2701,1831
53.409044,-4.510258,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.409044,-4.510258,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.410491,-4.513293,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1581,5264,1581,566,523,1642,1126,2701,1831
53.409456,-4.512494,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.410491,-4.513293,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1581,5264,1581,566,523,1642,1126,2701,1831
53.409044,-4.510258,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.410491,-4.513293,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1581,5264,1581,566,523,1642,1126,2701,1831
53.409456,-4.512494,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.409456,-4.512494,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
44.6775,-1.10333,2008,3,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,8.88,4565,2460,1894,1527,715,664,4764,1071,4764,1071,575,491,2088,1690,3138,2338
55.19181,-7.011918,2008,5,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,5329,3299,1321,1017,761,570,5528,1824,5528,1824,834,750,1441,1185,2500,1867
55.19181,-7.011918,2008,5,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,5329,3299,1321,1017,761,570,5528,1824,5528,1824,834,750,1441,1185,2500,1867
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.07155,-6.192327,2008,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5116,3194,1485,1012,558,435,5315,1713,5315,1713,631,615,1605,1187,2664,1884
54.07555,-6.227534,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,5.81,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.07155,-6.192327,2008,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5116,3194,1485,1012,558,435,5315,1713,5315,1713,631,615,1605,1187,2664,1884
54.07155,-6.192327,2008,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5116,3194,1485,1012,558,435,5315,1713,5315,1713,631,615,1605,1187,2664,1884
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.11106,-6.282735,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,11.02,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
54.07155,-6.192327,2008,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5116,3194,1485,1012,558,435,5315,1713,5315,1713,631,615,1605,1187,2664,1884
54.08495,-6.240426,2008,6,"Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,7.07,5116,3190,1485,1010,558,432,5315,1710,5315,1710,631,612,1605,1186,2664,1883
51.755249,-4.431293,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.44999999999999,11.79,4879,2967,1570,1053,300,144,5078,1481,5078,1481,373,328,1765,1236,2814,1944
50.69479,-1.961013,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.28,4880,2755,1102,998,190,167,5079,1269,5079,1269,262,264,1297,1179,2346,1878
54.71743,-5.76064,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,9.46,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
50.692992,-1.961014,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.18,4880,2755,1102,998,190,167,5079,1269,5079,1269,262,264,1297,1179,2346,1878
51.642389,-4.156359,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4888,2949,1579,1038,310,142,5087,1463,5087,1463,382,326,1774,1221,2824,1929
51.642389,-4.156359,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4888,2949,1579,1038,310,142,5087,1463,5087,1463,382,326,1774,1221,2824,1929
45.95392,-1.07981,2008,9,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,5.45,4602,2500,1795,1407,616,540,4800,1072,4800,1072,476,374,1989,1573,3039,2231
51.215033,2.843213,2008,9,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,5208,2507,778,752,544,502,5407,1034,5407,1034,580,562,975,921,2025,1596
51.222283,2.849148,2008,9,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,5208,2508,778,751,544,503,5407,1034,5407,1034,580,562,975,920,2025,1595
51.755249,-4.431293,2008,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.44999999999999,11.79,4879,2967,1570,1053,300,144,5078,1481,5078,1481,373,328,1765,1236,2814,1944
43.36295,-1.77413,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.88,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.3432,-1.76548,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.95,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.36295,-1.77413,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.88,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.34423,-1.77602,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.96,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.34423,-1.75993,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.8,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.3432,-1.76548,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.95,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.34423,-1.77602,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.96,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.3432,-1.76548,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.95,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.3432,-1.76548,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.95,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.36885,-1.7732,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.23,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.34423,-1.75993,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.8,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.3426,-1.77107,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,12.08,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.3432,-1.76548,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.95,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.34423,-1.77602,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.96,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.36885,-1.7732,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.23,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.36295,-1.77413,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.88,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.34423,-1.75993,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.8,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.3432,-1.76548,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.95,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.34423,-1.77602,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,11.96,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
43.36885,-1.7732,2008,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.23,4500,2471,2001,1679,823,790,4699,1136,4699,1136,682,610,2196,1841,3245,2484
