"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
51.379776,-3.39587,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,894,5143,1409,334,125,407,299
51.386077,-3.411094,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,457,992,895,5136,1411,327,125,400,299
51.375739,-3.395028,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,894,5143,1409,334,124,407,298
51.380465,-3.387053,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,455,999,895,5143,1409,334,125,407,299
51.375394,-3.423754,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,458,992,894,5136,1411,327,123,400,298
51.380031,-3.395576,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,895,5143,1409,334,125,407,299
51.381271,-3.37209,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,454,999,895,5143,1408,334,126,407,299
51.383845,-3.410493,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,457,992,895,5136,1410,327,125,400,299
53.289085,-4.067289,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1085,537,1200,1109,5336,1538,531,325,604,509
51.378816,-3.407695,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,457,992,894,5136,1410,327,124,400,299
53.268936,-4.083353,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1085,537,1200,1107,5336,1538,531,323,604,506
51.375739,-3.395028,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,894,5143,1409,334,124,407,298
51.381522,-3.400234,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,456,992,895,5136,1410,327,125,400,299
51.382411,-3.390575,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,455,999,895,5143,1409,334,125,407,299
51.37892,-3.40356,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,456,992,894,5136,1410,327,124,400,299
53.117963,-4.327556,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,7.71,1008,546,1123,1084,5259,1543,455,299,527,483
51.389939,-3.397242,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,896,5143,1410,334,126,407,300
51.393717,-3.395575,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,896,5143,1410,334,126,407,300
51.379705,-3.405552,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,456,992,894,5136,1410,327,124,400,299
53.117609,-4.329091,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,7.65,1008,546,1123,1084,5259,1543,455,299,527,483
51.382592,-3.385896,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,455,999,895,5143,1409,334,125,407,299
53.289085,-4.067289,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1085,537,1200,1109,5336,1538,531,325,604,509
51.388964,-3.416989,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,457,992,896,5136,1411,327,125,400,300
51.380681,-3.397679,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,895,5143,1410,334,125,407,299
51.376078,-3.366302,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,454,999,894,5143,1407,334,125,407,299
51.392343,-3.397689,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,896,5143,1410,334,126,407,300
51.384923,-3.418747,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,881,457,992,895,5136,1411,327,124,400,299
53.222941,-4.172921,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,8.73,1085,534,1200,1105,5336,1535,531,321,604,504
51.380658,-3.397333,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,895,5143,1410,334,125,407,299
53.222955,-4.173625,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,8.77,1085,534,1200,1105,5336,1535,531,321,604,504
51.392465,-3.397262,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,456,999,896,5143,1410,334,126,407,300
52.215526,-4.335368,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,942,525,1057,992,5193,1504,388,206,461,390
51.648355,-4.253352,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.652004,-4.250642,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.388202,-3.288337,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.650235,-4.249108,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
51.527376,0.721071,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,8.84,171,167,1218,945,5413,1152,518,365,553,454
50.615523,-3.421884,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,855,810,5048,1383,100,59,217,215
51.640112,-4.251787,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,142,379,326
51.636815,-4.233703,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,514,973,927,5117,1474,306,141,379,325
51.387992,-3.288633,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.527376,0.721071,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,8.84,171,167,1218,945,5413,1152,518,365,553,454
51.634951,-4.189461,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,511,976,927,5120,1471,310,141,382,325
51.650207,-4.250553,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.392141,-3.256827,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,446,1006,896,5150,1401,341,130,414,302
51.445948,0.37081,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,26.31,171,167,1218,945,5413,1152,518,365,553,454
51.381562,-3.349308,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,453,999,895,5143,1406,334,126,407,300
51.636775,-4.188104,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,510,976,927,5120,1471,310,141,382,325
51.649703,-4.253419,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.502116,0.605724,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,11.56,171,167,1218,945,5413,1152,518,365,553,454
51.39212,-3.31038,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,450,999,896,5143,1404,334,129,407,301
51.390298,-3.30205,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,449,999,895,5143,1404,334,129,407,301
51.648327,-4.254796,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.637871,-4.189602,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,511,976,927,5120,1471,310,141,382,325
51.634978,-4.188018,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,510,976,927,5120,1471,310,141,382,325
51.645715,-4.25033,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,142,379,326
51.392165,-3.257057,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,446,1006,896,5150,1401,341,130,414,302
51.646614,-4.250375,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,142,379,326
51.634937,-4.190183,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,511,976,927,5120,1471,310,141,382,325
51.646641,-4.24893,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,142,379,326
51.634931,-4.190544,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,511,976,927,5120,1471,310,141,382,325
51.388406,-3.269659,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,447,1006,895,5150,1402,341,130,414,301
50.714129,-1.980118,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.63,386,359,917,818,5112,1279,190,167,262,264
51.502116,0.605724,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,11.56,171,167,1218,945,5413,1152,518,365,553,454
51.38123,-3.348494,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,452,999,895,5143,1406,334,126,407,300
50.892426,-1.397107,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,322,958,849,5153,1259,236,204,302,304
51.649364,-4.24762,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
51.649253,-4.253397,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.502116,0.605724,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,11.56,171,167,1218,945,5413,1152,518,365,553,454
51.634077,-4.187613,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,510,976,927,5120,1471,310,141,382,325
51.645743,-4.248886,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,142,379,326
51.646558,-4.253263,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1476,306,142,379,326
51.640566,-4.251521,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,142,379,326
51.634066,-4.188696,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,510,976,927,5120,1471,310,141,382,325
51.64841,-4.250464,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
51.634924,-4.190905,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,511,976,927,5120,1471,310,141,382,325
51.64566,-4.253218,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1476,306,142,379,326
51.381355,-3.348612,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,452,999,895,5143,1406,334,126,407,300
51.652032,-4.249197,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
51.651106,-4.250597,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.635863,-4.188783,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,510,976,927,5120,1471,310,141,382,325
51.381897,-3.337377,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,452,999,895,5143,1406,334,127,407,300
51.648438,-4.249019,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
52.215756,-4.3349,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,942,525,1057,992,5193,1504,388,206,461,390
51.650263,-4.247664,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
51.645632,-4.254663,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1476,306,142,379,326
51.649337,-4.249064,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
51.64653,-4.254707,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1476,306,142,379,326
51.393892,-3.261187,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,446,1006,896,5150,1401,341,130,414,302
51.634052,-4.189418,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,863,511,976,927,5120,1471,310,141,382,325
51.386404,-3.288286,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.65105,-4.253486,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.392457,-3.310016,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,450,999,896,5143,1404,334,129,407,301
50.855988,-1.312334,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,317,958,846,5153,1252,236,208,302,305
50.614299,-2.460714,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,9.54,440,410,875,802,5070,1322,137,116,226,228
51.700092,-4.942646,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,9.27,842,570,957,937,5094,1528,288,156,361,335
51.700092,-4.942646,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,9.27,842,570,957,937,5094,1528,288,156,361,335
51.385323,-3.290857,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.651161,-4.247708,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
51.647512,-4.250419,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,143,379,327
51.385968,-3.286995,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.37641,-3.337576,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,452,999,894,5143,1405,334,126,407,299
51.648383,-4.251908,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.646586,-4.251819,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,142,379,326
51.393567,-3.261307,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,446,1006,896,5150,1401,341,130,414,302
51.388287,-3.269009,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,447,1006,895,5150,1401,341,130,414,301
51.382261,-3.337028,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,452,999,895,5143,1406,334,127,407,300
51.383053,-3.331375,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,451,999,895,5143,1405,334,127,407,300
51.649309,-4.250508,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
50.361856,-4.131352,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,807,785,4991,1423,0,2,180,183
51.388296,-3.279716,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1402,341,129,414,301
51.65206,-4.247753,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
50.79103,-1.029539,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,326,299,965,842,5160,1231,253,226,309,313
51.527376,0.721071,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,8.84,171,167,1218,945,5413,1152,518,365,553,454
51.640112,-4.251787,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,142,379,326
51.381214,-3.34993,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,453,999,895,5143,1406,334,126,407,300
51.387553,-3.265324,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,447,1006,895,5150,1401,341,130,414,301
51.388615,-3.279352,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1402,341,129,414,301
51.38642,-3.28685,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
50.160442,-5.088535,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,781,775,4941,1484,72,70,176,180
51.688958,-4.938305,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,8.85,842,570,957,937,5094,1528,288,156,361,335
51.64754,-4.248975,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,143,379,327
51.445948,0.37081,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,26.31,171,167,1218,945,5413,1152,518,365,553,454
51.651133,-4.249153,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1475,306,143,379,327
51.386027,-3.28819,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.633468,-4.232382,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,513,973,927,5117,1474,306,141,379,325
51.527376,0.721071,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,8.84,171,167,1218,945,5413,1152,518,365,553,454
51.392872,-3.262424,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,446,1006,896,5150,1401,341,130,414,302
51.389101,-3.288362,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.387339,-3.26516,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,447,1006,895,5150,1401,341,130,414,301
51.388842,-3.289016,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.385473,-3.291134,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,448,1006,895,5150,1403,341,129,414,301
51.647429,-4.254752,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1476,306,143,379,327
51.390769,-3.258945,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,895,446,1006,895,5150,1401,341,130,414,302
51.647484,-4.251863,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1475,306,143,379,327
51.647457,-4.253308,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,928,5117,1476,306,143,379,327
51.635473,-4.232842,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,514,973,927,5117,1474,306,141,379,325
51.391932,-3.307127,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,888,450,999,896,5143,1404,334,129,407,301
51.651963,-4.252808,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,860,515,973,929,5117,1476,306,143,379,327
51.39273,0.526195,2004,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,16.79,171,167,1218,945,5413,1152,518,365,553,454
51.37779,1.193489,2004,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.15000000000001,8.59,143,140,1190,955,5385,1128,490,392,525,476
50.546227,-3.507802,2004,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-3.44999999999999,4.11,504,472,844,802,5037,1383,89,54,206,207
50.96648,0.96591,2004,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.95,1.05000000000001,6.18,162,154,1107,900,5302,1107,407,374,443,438
50.364726,-4.109615,2004,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,807,786,4991,1422,0,3,180,183
51.281735,1.380605,2004,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,1.45000000000001,5.99,122,119,1154,942,5349,1099,454,407,489,480
51.624688,-3.832333,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,8.4,867,487,978,915,5122,1446,313,133,386,315
51.654453,-3.820739,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,11.8,867,487,978,915,5122,1446,313,133,386,315
51.621819,-3.841001,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,8.02,867,487,978,915,5122,1446,313,133,386,315
51.638108,-3.834435,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,9.87,867,487,978,915,5122,1446,313,133,386,315
51.626448,-3.83252,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,8.6,867,487,978,915,5122,1446,313,133,386,315
51.62092,-3.840964,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,7.92,867,487,978,915,5122,1446,313,133,386,315
53.000865,-4.407359,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1006,548,1120,1079,5256,1544,452,294,524,478
51.626448,-3.83252,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,8.6,867,487,978,915,5122,1446,313,133,386,315
51.6371,-3.831041,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,9.78,867,487,978,915,5122,1446,313,133,386,315
51.558867,-4.057742,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,858,501,969,917,5113,1459,304,133,377,316
51.558108,-2.967284,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,-2.94999999999999,12.09,919,425,1030,902,5174,1383,366,147,438,313
51.401596,-3.561473,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.35,-3.54999999999999,5.8,874,467,985,892,5129,1418,320,117,393,294
51.549336,-2.985183,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,-2.94999999999999,11.32,919,425,1030,902,5174,1383,366,147,438,313
51.651565,-3.836424,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,-3.84999999999999,11.35,867,487,978,915,5122,1446,313,133,386,315
51.567702,-4.008229,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,858,498,969,918,5113,1457,304,134,377,317
51.398844,-3.518396,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,874,464,985,897,5129,1418,320,123,393,300
51.374315,-3.509927,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,874,464,985,894,5129,1417,320,121,393,297
