"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Galway_seaway","Galway_geodesic","Toralla_seaway","Toralla_geodesic"
38.62608,-28.65779,2014,7,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2182,2175,1778,1729
43.366869,-2.497234,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1280,1222,699,529
43.366869,-2.497234,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1280,1222,699,529
43.412025,-2.676229,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1263,1212,680,516
48.32565,-4.4522,2014,7,"France","HUMAN_OBSERVATION",NA,NA,NA,746,663,806,758
48.32565,-4.4522,2014,7,"France","HUMAN_OBSERVATION",NA,NA,NA,746,663,806,758
48.32565,-4.4522,2014,7,"France","HUMAN_OBSERVATION",NA,NA,NA,746,663,806,758
50.68873,-1.915873,2014,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.34,864,615,1132,1076
42.47805,3.16149,2014,7,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.91,3299,1541,2073,991
43.412025,-2.676229,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1263,1212,680,516
50.60833,-2.130046,2014,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.14999999999999,6.64,839,603,1109,1055
38.17,-0.47,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,838
38.17,-0.47,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,838
38.17,-0.47,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,838
38.17,-0.47,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,838
38.17,-0.47,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,838
38.17,-0.47,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,838
38.17,-0.47,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,838
38.17,-0.46,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,839
38.17,-0.46,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,839
38.17,-0.46,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,839
38.17,-0.46,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,839
38.17,-0.46,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2710,1822,1484,839
38.52,-0.16,2014,7,"Spain","HUMAN_OBSERVATION",38.45,-0.14999999999999,7.84,2752,1802,1527,844
38.52,-0.16,2014,7,"Spain","HUMAN_OBSERVATION",38.45,-0.14999999999999,7.84,2752,1802,1527,844
38.52,-0.16,2014,7,"Spain","HUMAN_OBSERVATION",38.45,-0.14999999999999,7.84,2752,1802,1527,844
38.8,0.2,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2801,1777,1576,850
43.363333,-2.491685,2014,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1280,1223,699,529
38.62608,-28.65779,2014,7,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2182,2175,1778,1729
50.11924,-5.471938,2014,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.44999999999999,7.87,577,464,938,906
50.145098,-5.064593,2014,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,961,925
50.344102,-4.452595,2014,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.34999999999999,7.32,675,493,1004,965
50.212222,-3.697687,2014,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,721,537,1019,970
50.517096,-2.450398,2014,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-2.44999999999999,7.47,814,591,1086,1035
54.0851,-4.765179,2014,8,"Isle of Man","HUMAN_OBSERVATION",NA,NA,NA,598,342,1379,1351
56.76485,-5.894795,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.85,-5.84999999999999,9.86,526,472,1697,1640
43.40722,6.77506,2014,8,"France","HUMAN_OBSERVATION",43.35,6.75000000000001,6.68,3558,1639,2332,1275
48.24667,-4.67139,2014,8,"France","HUMAN_OBSERVATION",NA,NA,NA,740,662,789,742
43.54371,7.11805,2014,8,"France","HUMAN_OBSERVATION",NA,NA,NA,3595,1643,2369,1305
56.84701,-5.726539,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,476,1703,1640
56.85321,-5.749625,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,475,1703,1641
50.71123,-1.475646,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,896,634,1160,1096
42.47433,3.1567,2014,8,"France","HUMAN_OBSERVATION",42.55,3.15000000000001,8.44,3311,1527,2086,982
54.07467,-4.607658,2014,8,"Isle of Man","HUMAN_OBSERVATION",NA,NA,NA,602,352,1380,1353
56.78679,-5.870733,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.85,-5.84999999999999,7.15,526,472,1697,1640
51.22345,-3.617984,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,653,476,1138,1074
47.70109,-3.43042,2014,8,"France","HUMAN_OBSERVATION",47.65,-3.44999999999999,5.87,863,766,798,734
48.30566,-4.58097,2014,8,"France","HUMAN_OBSERVATION",NA,NA,NA,739,660,803,751
47.69912,-3.43069,2014,8,"France","HUMAN_OBSERVATION",NA,NA,NA,863,763,798,740
50.580163,-4.923323,2014,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-4.94999999999999,8,587,439,1014,981
55.5108,-5.060974,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,524,395,1540,1502
50.314602,-4.083586,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.14999999999999,6.15,689,503,1011,970
55.43637,-5.123809,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.45,-5.04999999999999,4.9,513,391,1529,1495
55.5108,-5.060974,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,524,395,1540,1502
48.87233,-1.86507,2014,9,"France","HUMAN_OBSERVATION",NA,NA,NA,883,736,1046,914
50.62982,-2.401431,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,9.6,825,591,1099,1048
55.43637,-5.123809,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.45,-5.04999999999999,4.9,513,391,1529,1495
38.22,-0.5,2014,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2719,1815,1494,833
38.22,-0.5,2014,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2719,1815,1494,833
43.00396,6.14325,2014,9,"France","HUMAN_OBSERVATION",42.95,6.15000000000001,6.03,3488,1640,2263,1226
47.79165,-4.22428,2014,9,"France","HUMAN_OBSERVATION",NA,NA,NA,802,722,763,715
55.43637,-5.123809,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.45,-5.04999999999999,4.9,513,391,1529,1495
55.53871,-5.076446,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,524,396,1540,1504
50.213904,-3.695105,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,721,537,1019,970
50.213002,-3.696502,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,721,537,1019,970
50.145004,-5.064405,2014,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,961,925
47.77536,-4.02115,2014,10,"France","HUMAN_OBSERVATION",NA,NA,NA,815,732,773,721
43.26282,5.28758,2014,10,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1569,2231,1156
43.28229,5.30504,2014,10,"France","HUMAN_OBSERVATION",NA,NA,NA,3462,1568,2237,1157
47.66122,-3.21095,2014,10,"France","HUMAN_OBSERVATION",NA,NA,NA,878,775,809,746
42.44445,3.17778,2014,10,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,5.96,3299,1541,2073,991
43.26194,5.29111,2014,10,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1569,2231,1156
47.72371,-3.95648,2014,10,"France","HUMAN_OBSERVATION",NA,NA,NA,822,739,779,719
50.314103,-4.105507,2014,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,689,508,1011,968
43.40941,6.85085,2014,11,"France","HUMAN_OBSERVATION",43.35,6.85000000000001,6.61,3561,1645,2336,1283
36.306732,-5.25961,2014,12,"Spain","HUMAN_OBSERVATION",36.25,-5.24999999999999,6.37,2201,1922,976,730
43.52301,7.06155,2014,12,"France","HUMAN_OBSERVATION",43.55,7.15000000000001,7.74,3595,1645,2369,1307
56.84597,-5.771791,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,474,1703,1640
56.8532,-5.745298,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,476,1703,1641
56.84781,-5.735242,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,475,1703,1640
56.76157,-5.894668,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.85,-5.84999999999999,10.21,526,472,1697,1640
56.7605,-5.893984,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.85,-5.84999999999999,10.32,526,472,1697,1640
56.80025,-5.888341,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,526,466,1697,1634
56.85007,-5.7784,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,474,1703,1640
56.84878,-5.736947,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,476,1703,1640
56.85318,-5.753675,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,475,1703,1641
56.84782,-5.73068,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,476,1703,1640
56.85412,-5.763396,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,475,1703,1641
56.84594,-5.727154,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,476,1703,1640
56.84931,-5.745902,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,475,1703,1640
56.8481,-5.73756,2014,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,532,475,1703,1640
50.142852,-5.073403,2013,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,961,925
43.329551,-1.971959,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1299,1243,740,570
43.15911,5.62079,2013,3,"France","HUMAN_OBSERVATION",NA,NA,NA,3473,1595,2247,1183
43.303785,-2.260447,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,547
43.303563,-2.259562,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,547
43.30848,-2.239071,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,548
43.303563,-2.259562,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,547
43.303785,-2.260447,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,547
43.30848,-2.239071,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,548
43.329551,-1.971959,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1299,1243,740,570
43.303637,-2.25987,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,547
43.329551,-1.971959,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1299,1243,740,570
43.30848,-2.239071,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,548
43.303637,-2.25987,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,547
43.303563,-2.259562,2013,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1287,1236,715,547
43.32892,5.21863,2013,4,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.15,3456,1568,2231,1153
50.212968,-3.696507,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,721,537,1019,970
50.55644,-2.417566,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,4.83,825,591,1099,1048
50.31544,-4.126842,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,689,507,1011,967
50.144167,-5.067889,2013,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,961,925
49.89439,-6.36075,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,525,441,897,872
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
50.59593,-2.456194,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,8.37,811,579,1090,1041
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
50.59593,-2.456194,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,8.37,811,579,1090,1041
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
50.14552,-5.050323,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,961,926
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.14597,5.54543,2013,5,"France","HUMAN_OBSERVATION",NA,NA,NA,3467,1592,2241,1177
49.95607,-6.347414,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,521,436,908,879
43.391142,-1.790736,2013,5,"Spain","HUMAN_OBSERVATION",43.45,-1.74999999999999,7.33,1298,1239,752,590
43.33141,5.24183,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.09,3456,1568,2231,1153
43.04857,5.86866,2013,6,"France","HUMAN_OBSERVATION",43.05,5.95000000000001,6.62,3483,1621,2258,1210
42.0418,3.22559,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3251,1577,2026,992
42.06663,3.2114,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3251,1574,2026,990
43.32983,5.23477,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,8.97,3456,1568,2231,1153
42.04712,3.2258,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3251,1577,2026,992
50.33669,-4.12713,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,689,505,1011,969
48.62806,-2.02806,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,876,747,1039,885
43.470622,-3.776397,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1223,1173,591,431
43.476689,-3.712231,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1223,1174,591,437
36.479828,-6.262207,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2078,1883,852,674
36.472926,-6.258945,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2078,1884,852,675
43.32983,5.23477,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,8.97,3456,1568,2231,1153
43.27991,5.2867,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1567,2231,1156
43.27991,5.2867,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1567,2231,1156
43.33141,5.24183,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.09,3456,1568,2231,1153
43.33141,5.24183,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.09,3456,1568,2231,1153
50.14548,-5.050082,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,961,926
43.27991,5.2867,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1567,2231,1156
42.04384,3.22658,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3251,1577,2026,992
43.32983,5.23477,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,8.97,3456,1568,2231,1153
43.27991,5.2867,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1567,2231,1156
43.331,5.23967,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.06,3456,1568,2231,1153
43.33861,5.2593,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.89,3456,1568,2231,1153
50.14548,-5.050082,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,961,926
43.40941,6.85085,2013,6,"France","HUMAN_OBSERVATION",43.35,6.85000000000001,6.61,3561,1645,2336,1283
43.335761,-1.927494,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1299,1244,740,574
43.33861,5.2593,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.89,3456,1568,2231,1153
50.34887,-4.449382,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.34999999999999,7.06,675,493,1004,965
43.27991,5.2867,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1567,2231,1156
48.67261,-2.29342,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,862,730,1024,877
43.335761,-1.927494,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1299,1244,740,574
50.58454,-2.026784,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,846,608,1114,1063
43.16003,5.61211,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3473,1594,2247,1182
43.27991,5.2867,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1567,2231,1156
49.23963,-2.079207,2013,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,852,696,1038,937
43.33141,5.24183,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.09,3456,1568,2231,1153
43.15756,5.61967,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3473,1595,2247,1183
43.33141,5.24183,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.09,3456,1568,2231,1153
43.32983,5.23477,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,8.97,3456,1568,2231,1153
43.32983,5.23477,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,8.97,3456,1568,2231,1153
42.05008,3.22426,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3251,1576,2026,992
43.33141,5.24183,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.09,3456,1568,2231,1153
43.33141,5.24183,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.09,3456,1568,2231,1153
42.06663,3.2114,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3251,1574,2026,990
43.335761,-1.927494,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1299,1244,740,574
42.06663,3.2114,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3251,1574,2026,990
43.32983,5.23477,2013,6,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,8.97,3456,1568,2231,1153
42.04384,3.22658,2013,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3251,1577,2026,992
48.63588,-2.16179,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,869,739,1031,880
43.27991,5.2867,2013,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1567,2231,1156
50.338613,-4.45233,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-4.44999999999999,9.87,664,495,991,952
50.6158,-2.1835,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.14999999999999,7.7,839,603,1109,1055
49.25223,-2.114024,2013,7,"Jersey","HUMAN_OBSERVATION",49.25,-2.04999999999999,4.66,852,697,1038,939
36.069822,-5.433995,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2169,1939,944,742
36.069751,-5.43408,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2169,1939,944,742
36.069746,-5.434123,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2169,1939,944,742
43.427173,-2.812677,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1255,1206,663,506
43.470113,-3.775434,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1223,1173,591,432
43.462306,-3.80998,2013,7,"Spain","HUMAN_OBSERVATION",43.45,-3.74999999999999,5.04,1223,1176,591,433
50.1458,-5.0619,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,961,925
49.2428,-2.049258,2013,7,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,852,698,1038,938
43.04797,5.86876,2013,7,"France","HUMAN_OBSERVATION",43.05,5.95000000000001,6.61,3483,1621,2258,1210
50.1458,-5.0626,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,961,925
50.1466,-5.0597,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,961,925
43.15739,5.61967,2013,7,"France","HUMAN_OBSERVATION",NA,NA,NA,3473,1595,2247,1183
43.43934,3.6724,2013,7,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,10.11,3401,1478,2176,1024
49.2428,-2.049258,2013,7,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,852,698,1038,938
47.78929,-4.29359,2013,7,"France","HUMAN_OBSERVATION",NA,NA,NA,802,720,763,712
43.15722,5.62222,2013,7,"France","HUMAN_OBSERVATION",NA,NA,NA,3473,1595,2247,1183
49.2428,-2.049258,2013,7,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,852,698,1038,938
49.27803,-1.910158,2013,7,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,859,703,1045,948
50.54537,-5.055793,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,584,441,1001,968
50.1467,-5.06,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,473,961,925
37.9,-0.7,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2674,1843,1449,840
37.91,-0.71,2013,7,"Spain","HUMAN_OBSERVATION",37.95,-0.64999999999999,6.9,2681,1839,1456,840
37.92,-0.7,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2681,1841,1456,838
39.07,-0.19,2013,7,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2850,1737,1625,806
49.25213,-2.114037,2013,7,"Jersey","HUMAN_OBSERVATION",49.25,-2.04999999999999,4.66,852,697,1038,939
50.14552,-5.050323,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,961,926
43.19927,5.23112,2013,7,"France","HUMAN_OBSERVATION",NA,NA,NA,3449,1571,2223,1151
49.17463,-2.207891,2013,7,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,842,695,1020,925
50.517056,-2.450389,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-2.44999999999999,7.46,814,591,1086,1035
50.212083,-3.697706,2013,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,721,537,1019,970
48.65528,-2.13955,2013,8,"France","HUMAN_OBSERVATION",NA,NA,NA,869,739,1031,882
43.332239,-1.948699,2013,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,1299,1244,740,572
50.56504,-2.425041,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,5.56,825,591,1099,1048
49.2368,-2.043029,2013,8,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,852,699,1038,938
50.12424,-5.089231,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,961,922
50.67813,-1.889394,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,864,611,1132,1077
43.06757,5.79061,2013,8,"France","HUMAN_OBSERVATION",NA,NA,NA,3471,1612,2246,1197
50.12424,-5.089231,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,961,922
50.60192,-2.324984,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,6.04,825,591,1099,1048
50.0665,-5.0666,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,614,480,951,917
43.04857,5.86866,2013,8,"France","HUMAN_OBSERVATION",43.05,5.95000000000001,6.62,3483,1621,2258,1210
41.90796,8.72606,2013,8,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.75,3592,1873,2367,1449
50.45941,-5.050852,2013,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,588,448,993,959
38.81,0.2,2013,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2811,1776,1585,850
