"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Roscoff_seaway","Roscoff_geodesic","Toralla_seaway","Toralla_geodesic"
56.701332,8.243896,2022,8,"Denmark","HUMAN_OBSERVATION",56.65,8.25000000000001,5.73,680,678,310,300,80,57,1241,1206,2120,2013
53.3,5.05,2022,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,736,726,512,475,823,812,1703,1604
46.22862,-1.41055,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1038,660,1974,1637,1754,1388,435,337,840,737
48.66499,-2.27915,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,540,490,1476,1433,1256,1191,143,124,1024,877
50.601554,-2.497314,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,6.84,440,410,1376,1273,1156,1040,226,228,1090,1041
50.599743,-2.500121,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,440,405,1376,1267,1156,1033,226,235,1090,1047
48.35916,-4.55105,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,701,646,1636,1555,1416,1319,97,59,803,757
46.95372,-2.2598,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,945,628,1880,1596,1660,1349,341,234,814,737
51.563801,-4.156006,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,853,508,1789,1262,1569,1044,372,317,1130,1095
46.89871,-2.16602,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,956,629,1892,1598,1672,1351,353,243,812,738
50.608243,-2.520448,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,6.81,440,410,1376,1273,1156,1040,226,228,1090,1041
50.580971,-2.473086,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,6.44,440,410,1376,1273,1156,1040,226,228,1090,1041
46.89871,-2.16602,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,956,629,1892,1598,1672,1351,353,243,812,738
51.633,3.691,2022,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,938,933,715,682,651,635,1530,1409
54.689014,8.572262,2022,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,526,520,536,491,312,248,1100,1089,1979,1878
55.007168,8.363235,2022,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,544,536,489,462,266,215,1116,1098,1995,1891
55.552258,8.094267,2022,8,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,573,571,431,412,208,162,1142,1120,2021,1920
55.089237,8.565344,2022,8,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,553,551,492,449,268,204,1126,1114,2006,1907
55.015167,8.429475,2022,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,548,539,490,460,267,214,1120,1102,2000,1895
53.671696,6.974887,2022,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,366,652,633,429,383,955,941,1834,1725
51.377512,1.273237,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.25000000000001,8.23,136,133,1042,1036,823,791,518,481,1398,1277
48.766022,-1.571394,2022,9,"France","HUMAN_OBSERVATION",48.75,-1.64999999999999,6.04,529,449,1465,1401,1245,1156,184,170,1064,913
48.765671,-1.571831,2022,9,"France","HUMAN_OBSERVATION",48.75,-1.64999999999999,6,529,449,1465,1401,1245,1156,184,170,1064,913
49.348599,-0.757152,2022,9,"France","HUMAN_OBSERVATION",49.45,-0.74999999999999,11.3,360,349,1310,1300,1091,1055,281,249,1161,1015
40.54471,-8.696134,2022,9,"Portugal","HUMAN_OBSERVATION",40.65,-8.74999999999999,12.57,1656,1501,2592,2460,2372,2217,1053,973,185,175
40.523323,-8.648001,2022,9,"Portugal","HUMAN_OBSERVATION",40.65,-8.74999999999999,16.53,1656,1501,2592,2460,2372,2217,1053,973,185,175
52.982422,0.637305,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,0.65000000000001,7.57,269,255,923,918,716,687,745,581,1625,1394
55.624346,9.859564,2022,9,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,1120,651,388,370,375,151,1679,1215,2558,2008
51.087658,2.544168,2022,9,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,6.95,50,47,1021,1018,798,768,555,540,1435,1314
45.899846,-1.080512,2022,9,"France","HUMAN_OBSERVATION",45.85,-1.14999999999999,7.73,1089,689,2025,1667,1805,1417,486,383,850,731
55.817784,10.086146,2022,9,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,1109,676,377,346,364,136,1668,1239,2548,2033
55.950222,8.146567,2022,9,"Denmark","HUMAN_OBSERVATION",55.95,8.05000000000001,6.02,608,606,386,374,163,123,1174,1145,2054,1949
55.950195,8.146581,2022,9,"Denmark","HUMAN_OBSERVATION",55.95,8.05000000000001,6.02,608,606,386,374,163,123,1174,1145,2054,1949
48.654855,-2.012578,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,538,476,1473,1424,1254,1180,158,144,1039,888
40.172812,-8.894565,2022,9,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1710,1552,2646,2513,2426,2269,1107,1027,239,228
50.601861,-3.435575,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,470,1443,1308,1223,1079,217,213,1068,1017
44.71395,-1.21064,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1173,806,2108,1784,1889,1533,569,492,809,671
53.420599,0.206045,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,312,305,907,908,720,683,788,599,1668,1412
48.52677,-2.717117,2022,9,"France","HUMAN_OBSERVATION",48.55,-2.64999999999999,5.58,559,520,1495,1459,1275,1217,122,99,1003,850
48.526781,-2.717112,2022,9,"France","HUMAN_OBSERVATION",48.55,-2.64999999999999,5.58,559,520,1495,1459,1275,1217,122,99,1003,850
48.525383,-2.716487,2022,9,"France","HUMAN_OBSERVATION",48.55,-2.64999999999999,5.61,559,520,1495,1459,1275,1217,122,99,1003,850
53.05,4.85,2022,9,"Netherlands","HUMAN_OBSERVATION",53.05,4.95000000000001,6.69,226,226,759,753,535,503,800,790,1679,1579
51.6,4.85,2022,9,"Netherlands","HUMAN_OBSERVATION",51.45,4.25000000000001,44.79,98,77,961,934,737,683,700,661,1579,1424
53.4,5.3,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,271,718,708,494,457,843,832,1723,1623
49.90424,0.91767,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,241,225,1196,1195,975,947,399,379,1279,1134
49.370822,-0.870382,2022,9,"France","HUMAN_OBSERVATION",49.45,-0.84999999999999,8.94,365,354,1315,1304,1095,1059,276,242,1156,1011
52.6,4.6,2022,9,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,812,805,588,555,751,743,1630,1529
53.2,5.45,2022,9,"Netherlands","HUMAN_OBSERVATION",53.25,5.45000000000001,5.57,266,263,726,718,502,467,839,830,1719,1619
53.1,4.9,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,226,228,759,750,535,500,800,791,1679,1581
53.4,5.25,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,269,720,709,497,459,839,829,1718,1621
46.165,-1.255278,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1057,661,1993,1638,1773,1389,454,350,852,743
52.05,4.2,2022,9,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
53.4,5.25,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,269,720,709,497,459,839,829,1718,1621
51.5,3.9,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,55,952,939,729,689,686,642,1566,1409
52.7,4.6,2022,9,"Netherlands","HUMAN_OBSERVATION",52.75,4.55000000000001,6.51,183,183,801,795,577,545,757,749,1636,1537
52.15,4.35,2022,9,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
48.651453,-2.026888,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,538,477,1473,1425,1254,1181,158,143,1039,887
53.05,4.85,2022,9,"Netherlands","HUMAN_OBSERVATION",53.05,4.95000000000001,6.69,226,226,759,753,535,503,800,790,1679,1579
47.563149,-3.125997,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,854,620,1790,1571,1570,1327,251,143,807,742
52.8,4.65,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,191,800,787,576,537,761,758,1641,1546
49.416247,-1.174107,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,380,375,1330,1319,1110,1076,263,218,1143,993
47.483401,-3.09799,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,866,624,1801,1577,1582,1333,262,152,805,736
50.817539,-1.4537,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,7.52,364,329,1300,1208,1080,971,289,290,1160,1101
52.2,4.35,2022,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
49.420054,-1.82266,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,449,414,1384,1345,1165,1103,179,175,1060,964
49.470066,-1.838228,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,449,412,1384,1341,1165,1099,179,177,1060,968
52.55,4.6,2022,9,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,823,815,599,564,747,737,1626,1521
46.199389,-1.455007,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1046,665,1982,1642,1762,1393,443,338,836,732
47.563288,-3.125576,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,854,620,1790,1570,1570,1327,251,143,807,742
53.4,5.35,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,273,718,706,494,456,843,834,1723,1626
53.3,5.05,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,736,726,512,475,823,812,1703,1604
52.2,4.35,2022,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
53.45,5.75,2022,9,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.13,304,302,687,679,463,428,878,866,1757,1656
53.5,6.25,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,319,685,670,461,419,900,890,1780,1677
52.1,4.25,2022,9,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,871,864,647,613,711,697,1590,1476
51.8,3.95,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
52.2,4.35,2022,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
52.2,4.35,2022,9,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
50.790903,1.603765,2022,9,"France","HUMAN_OBSERVATION",50.75,1.55000000000001,5.92,142,131,1096,1091,876,843,470,457,1350,1233
53.5,6.25,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,319,685,670,461,419,900,890,1780,1677
52,4.15,2022,9,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.57,106,104,884,877,660,626,700,685,1580,1463
52.45,4.55,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
47.557577,-3.129099,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,854,620,1790,1571,1570,1328,251,143,807,741
53.4,5.25,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,269,720,709,497,459,839,829,1718,1621
53.4,5.35,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,273,718,706,494,456,843,834,1723,1626
52.15,4.3,2022,9,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
52.05,4.2,2022,9,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.05,4.2,2022,9,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
51.45,3.5,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,32,27,962,957,738,706,636,614,1516,1385
53.4,5.6,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,283,283,710,699,486,448,857,848,1736,1638
51.95,4.05,2022,9,"Netherlands","HUMAN_OBSERVATION",51.95,3.95000000000001,6.86,88,87,899,893,676,643,683,668,1562,1446
53.68582,7.012983,2022,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,369,651,631,428,381,961,944,1841,1728
55.044472,8.455133,2022,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,548,543,490,456,267,210,1120,1105,2000,1899
53.5,6.4,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,340,326,681,666,456,415,914,899,1793,1684
52.05,4.2,2022,9,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
53.45,5.8,2022,9,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,687,679,463,428,878,866,1757,1656
53.45,5.8,2022,9,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,687,679,463,428,878,866,1757,1656
48.776225,-1.569837,2022,9,"France","HUMAN_OBSERVATION",48.75,-1.64999999999999,6.57,529,449,1465,1401,1245,1156,184,170,1064,913
53.5,6.3,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,334,321,683,668,459,417,907,893,1787,1679
51.4,3.65,2022,9,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.9,32,30,962,955,738,705,636,617,1516,1388
51.4,3.65,2022,9,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.9,32,30,962,955,738,705,636,617,1516,1388
51.4,3.65,2022,9,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.9,32,30,962,955,738,705,636,617,1516,1388
51.4,3.65,2022,9,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.9,32,30,962,955,738,705,636,617,1516,1388
51.4,3.6,2022,9,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.56,32,30,962,955,738,705,636,617,1516,1388
52.05,4.15,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,106,104,884,877,660,626,700,685,1580,1463
51.04325,2.36981,2022,9,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,74,71,1041,1038,819,789,531,516,1410,1291
53.1,4.9,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,226,228,759,750,535,500,800,791,1679,1581
44.64203,-1.23974,2022,9,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,1179,817,2115,1794,1895,1544,576,494,798,659
48.29332,-4.45359,2022,9,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,6.32,708,640,1644,1552,1424,1315,105,54,806,760
53.420599,0.206045,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,312,305,907,908,720,683,788,599,1668,1412
44.66118,-1.23825,2022,9,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,9.93,1173,803,2108,1781,1889,1531,569,487,809,670
51.199237,-4.176869,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,-4.14999999999999,5.95,828,509,1764,1287,1544,1066,347,282,1103,1063
48.86944,-1.85972,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,515,452,1451,1397,1231,1154,165,156,1046,914
50.604628,-3.430007,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,1443,1308,1223,1079,217,213,1068,1017
51.639,4.08,2022,9,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,10.12,80,66,943,930,720,679,682,654,1562,1421
53.680763,7.103532,2022,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,395,373,650,629,427,379,968,949,1848,1733
55.117458,8.472004,2022,9,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,557,549,479,448,256,202,1128,1111,2007,1905
55.089306,8.565219,2022,9,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,553,551,492,449,268,204,1126,1114,2006,1907
54.998142,8.356819,2022,9,"Germany","HUMAN_OBSERVATION",55.05,8.35000000000001,5.79,544,539,489,458,266,211,1116,1100,1995,1894
53.686821,7.101028,2022,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,395,373,650,628,427,379,968,949,1848,1733
53.672001,6.899487,2022,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,375,363,653,635,430,385,948,937,1828,1722
58.0557,11.80095,2022,9,"Sweden","HUMAN_OBSERVATION",58.05,11.75,3.07,964,928,107,99,220,206,1523,1467,2403,2273
56.75648,12.63681,2022,9,"Sweden","HUMAN_OBSERVATION",56.75,12.55,5.35,1036,859,253,252,291,214,1595,1423,2474,2217
51.118109,-4.234496,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.05,-4.24999999999999,7.66,809,518,1745,1308,1525,1086,328,260,1084,1040
50.778762,-1.069507,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,326,302,1262,1190,1042,951,309,310,1180,1118
52.200092,4.385487,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,132,127,858,855,635,604,721,708,1601,1487
40.506051,-8.786548,2022,10,"Portugal","HUMAN_OBSERVATION",40.55,-8.84999999999999,7.26,1665,1515,2601,2474,2381,2231,1062,986,195,187
50.616632,-2.450889,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,10.2,440,410,1376,1273,1156,1040,226,228,1090,1041
51.275535,1.295252,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,1.45000000000001,11.15,122,119,1053,1047,833,801,489,480,1369,1269
51.282525,1.256723,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.25000000000001,18.65,136,133,1042,1036,823,791,518,481,1398,1277
54.690072,8.571553,2022,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,526,520,536,491,312,248,1100,1090,1979,1878
54.689453,8.572117,2022,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,526,520,536,491,312,248,1100,1090,1979,1878
41.131237,-8.624117,2022,10,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1603,1451,2539,2408,2319,2165,1000,919,132,123
46.164906,-1.261519,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1057,661,1993,1639,1773,1389,454,349,852,743
51.575617,-3.997026,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,862,497,1798,1253,1578,1034,381,318,1137,1101
49.29261,-0.253231,2022,10,"France","HUMAN_OBSERVATION",49.35,-0.24999999999999,6.39,344,329,1296,1291,1076,1044,321,281,1201,1031
50.807733,-0.877242,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.94999999999999,8.22,319,295,1254,1187,1035,948,314,314,1185,1120
56.659938,9.149503,2022,10,"Denmark","HUMAN_OBSERVATION",56.75,9.15000000000001,10.03,763,718,267,264,23,18,1324,1255,2204,2059
49.184863,-2.168222,2022,10,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,483,449,1419,1380,1199,1139,147,142,1027,928
50.819195,-0.139238,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.14999999999999,7.74,262,241,1198,1155,978,913,354,356,1230,1154
50.601562,-3.434704,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,470,1443,1308,1223,1079,217,213,1068,1017
38.664953,-9.253244,2022,10,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1890,1711,2826,2676,2606,2431,1287,1195,431,398
49.390477,-1.06981,2022,10,"France","HUMAN_OBSERVATION",49.45,-1.04999999999999,6.78,375,366,1325,1311,1105,1067,268,228,1148,1001
47.124389,-2.216114,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,937,611,1873,1578,1653,1331,334,220,828,752
47.124389,-2.216114,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,937,611,1873,1578,1653,1331,334,220,828,752
50.848214,-0.937928,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.94999999999999,10.97,319,295,1254,1187,1035,948,314,314,1185,1120
50.849706,-1.315268,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,318,1287,1194,1067,957,302,304,1173,1115
55.363542,8.414829,2022,10,"Denmark","HUMAN_OBSERVATION",55.35,8.35000000000001,4.37,569,564,456,426,232,178,1139,1119,2019,1916
53.4,6.2,2022,10,"Netherlands","HUMAN_OBSERVATION",53.45,6.15000000000001,6.48,320,310,688,678,464,426,894,882,1773,1668
52.6,4.6,2022,10,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,812,805,588,555,751,743,1630,1529
56.891212,8.724146,2022,10,"Denmark","HUMAN_OBSERVATION",56.95,8.75000000000001,6.73,757,722,259,256,18,19,1318,1251,2198,2058
56.891202,8.724142,2022,10,"Denmark","HUMAN_OBSERVATION",56.95,8.75000000000001,6.73,757,722,259,256,18,19,1318,1251,2198,2058
51.95,4.05,2022,10,"Netherlands","HUMAN_OBSERVATION",51.95,3.95000000000001,6.86,88,87,899,893,676,643,683,668,1562,1446
51.378328,1.280759,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.25000000000001,8.26,136,133,1042,1036,823,791,518,481,1398,1277
51.8,3.9,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,72,920,910,696,659,675,657,1555,1432
51.8,3.9,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,72,920,910,696,659,675,657,1555,1432
52.55,4.6,2022,10,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,823,815,599,564,747,737,1626,1521
52.55,4.6,2022,10,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,823,815,599,564,747,737,1626,1521
52.2,4.35,2022,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
53.45,5.75,2022,10,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.13,304,302,687,679,463,428,878,866,1757,1656
53.45,5.75,2022,10,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.13,304,302,687,679,463,428,878,866,1757,1656
50.79036,1.607001,2022,10,"France","HUMAN_OBSERVATION",50.75,1.55000000000001,6.02,142,131,1096,1091,876,843,470,457,1350,1233
52.2,4.35,2022,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
52.2,4.35,2022,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
52.05,4.2,2022,10,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.1,4.25,2022,10,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,871,864,647,613,711,697,1590,1476
50.830064,1.585472,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,131,124,1086,1082,865,835,474,464,1353,1241
52.7,4.6,2022,10,"Netherlands","HUMAN_OBSERVATION",52.75,4.55000000000001,6.51,183,183,801,795,577,545,757,749,1636,1537
52.974457,0.6075,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,0.65000000000001,8.88,269,255,923,918,716,687,745,581,1625,1394
53.5,6.35,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,334,323,683,667,459,416,907,896,1787,1682
52.95,4.7,2022,10,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,3.35,206,206,778,773,554,523,778,767,1657,1557
52.2,4.35,2022,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
52.2,4.35,2022,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
53.4,5.35,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,273,718,706,494,456,843,834,1723,1626
52.45,4.55,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.2,4.35,2022,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
53.4,5.35,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,273,718,706,494,456,843,834,1723,1626
53.2,5.45,2022,10,"Netherlands","HUMAN_OBSERVATION",53.25,5.45000000000001,5.57,266,263,726,718,502,467,839,830,1719,1619
53.45,5.8,2022,10,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,687,679,463,428,878,866,1757,1656
50.806663,1.599918,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,131,124,1086,1084,865,836,474,463,1353,1240
51.65,4.1,2022,10,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,80,77,918,910,694,659,682,663,1561,1436
52.75,4.65,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,187,800,792,576,542,761,755,1641,1542
52.05,4.2,2022,10,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
51.8,3.95,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
51.5,4.05,2022,10,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,80,66,943,930,720,679,682,654,1562,1421
51.35,3.45,2022,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,11.13,25,24,964,958,741,708,629,611,1509,1382
51.8,3.95,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
51.8,3.95,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
51.95,4.1,2022,10,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,886,880,663,630,693,679,1573,1458
51.95,4.1,2022,10,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,886,880,663,630,693,679,1573,1458
51.8,3.85,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,70,923,911,699,661,668,654,1548,1429
