"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Galway_seaway","Galway_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaM_seaway","RavennaM_geodesic","SWC_seaway","SWC_geodesic","Toralla_seaway","Toralla_geodesic"
51.525,4.078,2016,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1320,959,943,931,720,680,646,592,5509,999,916,844,1562,1420
54.12985,-5.888992,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,589,273,1556,1168,1449,991,566,435,5325,1700,1569,1167,1377,1340
50.69795,-1.966715,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.81,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
53.29906,-4.685287,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,650,338,1648,1158,1540,962,470,328,5241,1584,1660,1143,1293,1268
54.85078,-5.78814,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.74999999999999,11.31,478,323,1448,1112,1341,949,657,521,5424,1742,1461,1120,1476,1432
50.69795,-1.966715,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.81,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
50.69786,-1.971792,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.11,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
50.69796,-1.978992,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.55,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
50.69786,-1.971792,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.11,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
50.69738,-1.982002,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.7,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
58.968962,5.878673,2016,6,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1358,1161,477,297,369,293,1386,1154,6248,1671,489,367,2301,2122
59.05966,5.71851,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1342,1154,461,310,353,311,1370,1155,6232,1687,473,384,2285,2124
59.255626,5.426855,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1332,1150,473,328,365,338,1380,1163,6242,1713,485,407,2295,2133
59.251089,6.094391,2016,6,"Norway","HUMAN_OBSERVATION",59.25,6.15000000000001,3.17,1374,1186,493,287,385,313,1402,1187,6264,1699,505,369,2317,2156
59.322629,6.405344,2016,6,"Norway","HUMAN_OBSERVATION",59.25,6.15000000000001,16.62,1374,1186,493,287,385,313,1402,1187,6264,1699,505,369,2317,2156
58.5132,8.944219,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1587,1303,141,132,179,180,1397,1239,6260,1582,204,189,2313,2192
58.273133,8.537156,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1548,1272,178,164,149,156,1356,1203,6218,1560,215,200,2271,2156
59.254302,10.703994,2016,6,"Norway","HUMAN_OBSERVATION",59.25,10.65,3.11,1714,1422,54,49,274,278,1520,1367,6383,1651,191,186,2436,2319
58.99358,9.808552,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1655,1367,79,76,229,237,1465,1311,6327,1627,185,184,2380,2265
59.02325,9.753881,2016,6,"Norway","HUMAN_OBSERVATION",58.95,9.75000000000001,8.16,1651,1362,85,78,228,232,1462,1306,6324,1623,188,183,2377,2260
58.316602,8.581778,2016,6,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,1558,1280,167,154,159,163,1369,1214,6231,1567,213,197,2284,2167
58.25454,8.522821,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1548,1270,178,165,149,154,1356,1201,6218,1558,215,200,2271,2154
58.1323,8.06625,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1514,1240,220,195,147,149,1332,1172,6194,1550,241,223,2247,2126
58.144695,8.035953,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1514,1239,220,196,147,151,1332,1172,6194,1552,241,225,2247,2126
58.010866,7.603002,2016,6,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.32,1482,1211,244,227,143,144,1301,1140,6163,1536,256,244,2216,2095
58.22833,6.50283,2016,6,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,1398,1155,330,280,223,216,1299,1114,6161,1588,343,319,2214,2076
60.423669,4.914171,2016,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1342,1195,611,389,503,460,1507,1256,6369,1845,623,496,2422,2228
51.639,4.08,2016,6,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,10.12,1320,957,943,930,720,679,646,591,5509,1002,916,843,1562,1421
61.045065,4.798235,2016,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1231,679,427,571,522,1571,1313,6433,1913,691,543,2486,2284
51.501,4.053,2016,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1320,958,943,935,720,684,646,590,5509,998,916,847,1562,1417
54.85294,-5.795966,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.74999999999999,11.2,478,323,1448,1112,1341,949,657,521,5424,1742,1461,1120,1476,1432
57.16903,-5.936732,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,7.16,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.15882,-6.046648,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,539,495,1198,1029,1090,916,907,766,5673,1906,1210,1067,1725,1672
57.17423,-6.169456,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,535,493,1204,1035,1096,923,906,769,5672,1913,1216,1074,1724,1673
57.15882,-6.046648,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,539,495,1198,1029,1090,916,907,766,5673,1906,1210,1067,1725,1672
57.16903,-5.936732,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,7.16,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
50.68792,-1.689604,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,878,623,1308,1224,1088,988,204,178,5089,1261,1283,1168,1142,1086
57.17423,-6.169456,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,535,493,1204,1035,1096,923,906,769,5672,1913,1216,1074,1724,1673
57.14608,-5.961126,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,5.38,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.14608,-5.961126,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,5.38,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.15214,-6.140389,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,535,491,1204,1034,1096,921,906,766,5672,1910,1216,1072,1724,1670
57.1537,-5.960452,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,5.42,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.15214,-6.140389,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,535,491,1204,1034,1096,921,906,766,5672,1910,1216,1072,1724,1670
57.14608,-5.961126,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,5.38,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.15156,-5.948185,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,6.15,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.16903,-5.936732,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,7.16,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.15882,-6.046648,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,539,495,1198,1029,1090,916,907,766,5673,1906,1210,1067,1725,1672
50.67648,-1.976497,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.4,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
57.15156,-5.948185,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,6.15,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.14949,-6.053916,2016,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
52.93,5.02,2016,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1439,988,767,763,543,512,765,695,5627,1085,740,678,1680,1574
50.15462,-5.028736,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,1561,1419,1342,1194,72,67,4909,1455,1536,1377,961,927
50.15174,-5.028568,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,475,1561,1420,1342,1195,72,67,4909,1455,1536,1377,961,927
50.15275,-5.039287,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,1561,1420,1342,1195,72,67,4909,1455,1536,1378,961,927
56.47199,-6.296029,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,472,422,1280,1069,1172,940,827,694,5594,1870,1292,1098,1646,1594
56.43781,-6.328927,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,468,417,1278,1072,1170,943,828,691,5594,1869,1290,1101,1647,1590
56.43781,-6.328927,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,468,417,1278,1072,1170,943,828,691,5594,1869,1290,1101,1647,1590
50.15288,-5.036663,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,1561,1420,1342,1195,72,67,4909,1455,1536,1378,961,927
50.1529,-5.027814,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,1561,1419,1342,1195,72,67,4909,1455,1536,1377,961,927
50.12058,-5.005385,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,478,1561,1421,1342,1196,72,67,4909,1452,1536,1379,961,924
50.6789,-1.984946,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.05,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
50.67898,-1.983283,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,9.94,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
50.6261,-1.934139,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.51,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
56.47199,-6.296029,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,472,422,1280,1069,1172,940,827,694,5594,1870,1292,1098,1646,1594
50.6261,-1.934139,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.51,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
56.46135,-6.243192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,472,422,1280,1066,1172,937,827,692,5594,1867,1292,1095,1646,1593
50.67392,-1.989647,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-1.94999999999999,14.08,853,615,1325,1247,1105,1011,179,158,5066,1270,1300,1192,1119,1063
56.47199,-6.296029,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,472,422,1280,1069,1172,940,827,694,5594,1870,1292,1098,1646,1594
58.968962,5.878673,2016,9,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1358,1161,477,297,369,293,1386,1154,6248,1671,489,367,2301,2122
59.05966,5.71851,2016,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1342,1154,461,310,353,311,1370,1155,6232,1687,473,384,2285,2124
61.1207,6.34303,2016,9,"Norway","HUMAN_OBSERVATION",61.05,6.25000000000001,9.33,Inf,1295,Inf,363,Inf,489,Inf,1354,Inf,1891,Inf,487,Inf,2325
61.141224,5.689676,2016,9,"Norway","HUMAN_OBSERVATION",61.15,5.75000000000001,3.38,Inf,1279,Inf,391,Inf,510,Inf,1349,Inf,1909,Inf,514,Inf,2320
61.109189,5.286622,2016,9,"Norway","HUMAN_OBSERVATION",61.05,5.25000000000001,6.88,1392,1251,682,407,574,511,1579,1325,6441,1906,694,525,2494,2297
61.023149,5.02891,2016,9,"Norway","HUMAN_OBSERVATION",61.05,4.95000000000001,5.2,1366,1238,677,420,570,519,1573,1317,6435,1911,690,538,2488,2289
60.998039,4.88605,2016,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1232,667,420,559,515,1561,1310,6423,1906,679,536,2476,2282
60.990909,4.721201,2016,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1351,1224,668,427,560,519,1560,1305,6422,1908,680,543,2475,2277
51.63,3.69,2016,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1289,930,938,933,715,683,615,568,5477,1025,911,849,1530,1408
58.982253,5.735545,2016,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1347,1151,467,309,360,304,1377,1149,6239,1678,480,380,2292,2118
53.39874,-2.989545,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,735,451,1690,1064,1583,860,598,347,5369,1496,1703,1041,1421,1314
53.39874,-2.989545,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,735,451,1690,1064,1583,860,598,347,5369,1496,1703,1041,1421,1314
51.70617,-4.910028,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,11.51,555,366,1778,1299,1558,1086,288,156,5061,1519,1752,1269,1112,1085
51.5,4.04,2016,10,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.61,1320,957,943,930,720,679,646,591,5509,1002,916,843,1562,1421
59.411649,5.267712,2016,10,"Norway","HUMAN_OBSERVATION",59.35,5.35000000000001,8.3,1330,1151,485,334,377,349,1390,1169,6252,1724,497,415,2305,2139
59.419008,5.256968,2016,10,"Norway","HUMAN_OBSERVATION",59.45,5.15000000000001,6.97,1319,1147,498,346,390,365,1399,1172,6261,1738,510,430,2314,2142
51.52,3.95,2016,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1314,951,941,936,718,685,640,584,5502,1004,914,849,1555,1413
51.568,3.893,2016,12,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,4.42,1314,950,941,933,718,682,640,584,5502,1007,914,846,1555,1416
51.67,3.739,2015,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1296,932,936,927,712,677,622,572,5484,1026,909,843,1537,1414
54.45256,-5.628119,2015,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.06,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
51.67,3.739,2015,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1296,932,936,927,712,677,622,572,5484,1026,909,843,1537,1414
51.65,4.1,2015,3,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,1320,950,918,910,694,659,646,595,5508,1019,891,824,1561,1436
51.67,3.739,2015,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1296,932,936,927,712,677,622,572,5484,1026,909,843,1537,1414
51.52,4,2015,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1320,954,943,934,720,683,646,587,5509,1002,916,847,1562,1416
51.543,3.924,2015,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1314,948,941,934,718,683,640,582,5502,1007,914,848,1555,1414
55.19567,-6.692414,2015,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.25,-6.64999999999999,6.62,404,301,1414,1146,1307,993,732,569,5498,1809,1427,1161,1550,1456
50.66151,-1.904446,2015,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,4.05,864,615,1322,1234,1102,998,190,167,5079,1269,1297,1179,1132,1076
51.525,4.078,2015,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1320,959,943,931,720,680,646,592,5509,999,916,844,1562,1420
58.5132,8.944219,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1587,1303,141,132,179,180,1397,1239,6260,1582,204,189,2313,2192
58.273133,8.537156,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1548,1272,178,164,149,156,1356,1203,6218,1560,215,200,2271,2156
59.254302,10.703994,2015,6,"Norway","HUMAN_OBSERVATION",59.25,10.65,3.11,1714,1422,54,49,274,278,1520,1367,6383,1651,191,186,2436,2319
58.99358,9.808552,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1655,1367,79,76,229,237,1465,1311,6327,1627,185,184,2380,2265
59.02325,9.753881,2015,6,"Norway","HUMAN_OBSERVATION",58.95,9.75000000000001,8.16,1651,1362,85,78,228,232,1462,1306,6324,1623,188,183,2377,2260
58.74279,9.267662,2015,6,"Norway","HUMAN_OBSERVATION",58.75,9.35000000000001,4.82,1619,1333,108,102,203,207,1430,1274,6292,1604,190,184,2345,2228
58.316602,8.581778,2015,6,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,1558,1280,167,154,159,163,1369,1214,6231,1567,213,197,2284,2167
58.25454,8.522821,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1548,1270,178,165,149,154,1356,1201,6218,1558,215,200,2271,2154
58.1323,8.06625,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1514,1240,220,195,147,149,1332,1172,6194,1550,241,223,2247,2126
58.144695,8.035953,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1514,1239,220,196,147,151,1332,1172,6194,1552,241,225,2247,2126
58.010866,7.603002,2015,6,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.32,1482,1211,244,227,143,144,1301,1140,6163,1536,256,244,2216,2095
58.968962,5.878673,2015,6,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1358,1161,477,297,369,293,1386,1154,6248,1671,489,367,2301,2122
59.05966,5.71851,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1342,1154,461,310,353,311,1370,1155,6232,1687,473,384,2285,2124
57.03457,-5.762553,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.05,-5.84999999999999,5.57,539,491,1211,1021,1104,905,895,752,5662,1889,1223,1057,1714,1662
57.10992,-6.000572,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,539,491,1198,1028,1090,913,907,760,5673,1901,1210,1065,1725,1667
57.61275,-7.117981,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.65,-7.04999999999999,5.8,552,519,1185,1071,1077,973,968,832,5732,1988,1197,1117,1787,1720
57.10992,-6.000572,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,539,491,1198,1028,1090,913,907,760,5673,1901,1210,1065,1725,1667
54.45339,-5.626125,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.94,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
57.18213,-5.997538,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,4.78,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
54.48573,-5.54162,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,540,309,1508,1127,1400,954,596,468,5363,1702,1520,1129,1415,1384
57.62199,-7.144761,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,8.02,540,506,1195,1080,1088,979,960,823,5720,1985,1208,1125,1777,1708
57.18213,-5.997538,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,4.78,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.62334,-7.16772,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,8.23,540,506,1195,1080,1088,979,960,823,5720,1985,1208,1125,1777,1708
50.00398,-5.162126,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",49.95,-5.14999999999999,6.07,603,486,1576,1442,1356,1217,87,85,4885,1456,1551,1399,938,903
57.6216,-7.13901,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.65,-7.04999999999999,6.17,552,519,1185,1071,1077,973,968,832,5732,1988,1197,1117,1787,1720
57.14001,-5.976959,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.15,-6.04999999999999,4.55,539,494,1198,1029,1090,916,907,765,5673,1906,1210,1067,1725,1671
57.62807,-7.175624,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,8.82,540,506,1195,1080,1088,979,960,823,5720,1985,1208,1125,1777,1708
51.52,4,2015,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1320,954,943,934,720,683,646,587,5509,1002,916,847,1562,1416
50.61916,-1.947325,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-1.94999999999999,7.7,853,615,1325,1247,1105,1011,179,158,5066,1270,1300,1192,1119,1063
51.69407,-5.260746,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,541,351,1776,1306,1556,1094,286,167,5058,1534,1750,1277,1110,1085
54.38989,-5.572279,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.85,540,307,1508,1130,1400,956,596,464,5363,1701,1520,1131,1415,1380
50.61916,-1.947325,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-1.94999999999999,7.7,853,615,1325,1247,1105,1011,179,158,5066,1270,1300,1192,1119,1063
51.6983,-5.254652,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,541,351,1776,1305,1556,1094,286,167,5058,1534,1750,1277,1110,1086
63.759174,8.444442,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1660,1568,1048,562,940,765,1941,1669,6803,2163,1060,700,2856,2640
63.870686,8.685164,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1674,1586,1063,571,955,777,1956,1686,6818,2174,1075,709,2871,2657
57.09172,-7.361747,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,482,454,1245,1107,1138,996,913,778,5662,1964,1258,1146,1719,1656
