"x","year","month","country"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2006,6,"Germany"
Inf,2006,6,"Germany"
Inf,2005,4,"Poland"
Inf,2005,6,"Poland"
Inf,2004,5,"Poland"
Inf,2004,6,"Poland"
Inf,2002,6,"Germany"
2091675.89331438,1986,NA,"France"
350582.883660526,1983,2,"Denmark"
391484.253692082,1983,2,"Denmark"
350582.883660526,1983,3,"Denmark"
350582.883660526,1983,3,"Denmark"
350582.883660526,1983,5,"Denmark"
350582.883660526,1983,5,"Denmark"
350582.883660526,1983,5,"Denmark"
350582.883660526,1983,7,"Denmark"
350582.883660526,1983,7,"Denmark"
350582.883660526,1983,7,"Denmark"
350582.883660526,1983,8,"Denmark"
350582.883660526,1983,8,"Denmark"
350582.883660526,1982,3,"Denmark"
350582.883660526,1982,3,"Denmark"
350582.883660526,1982,3,"Denmark"
391484.253692082,1982,3,"Denmark"
391484.253692082,1982,3,"Denmark"
391484.253692082,1982,3,"Denmark"
350582.883660526,1982,6,"Denmark"
350582.883660526,1982,6,"Denmark"
350582.883660526,1982,6,"Denmark"
391484.253692082,1982,6,"Denmark"
391484.253692082,1982,6,"Denmark"
391484.253692082,1981,3,"Denmark"
391484.253692082,1981,3,"Denmark"
391484.253692082,1981,3,"Denmark"
350582.883660526,1981,7,"Denmark"
350582.883660526,1981,7,"Denmark"
350582.883660526,1981,7,"Denmark"
391484.253692082,1981,7,"Denmark"
391484.253692082,1981,7,"Denmark"
391484.253692082,1981,7,"Denmark"
1791397.27869232,1971,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1971,6,"United Kingdom of Great Britain and Northern Ireland"
335629.245074372,NA,NA,"Denmark"
1084954.05065223,2023,2,"United Kingdom of Great Britain and Northern Ireland"
1033740.65909214,2023,2,"United Kingdom of Great Britain and Northern Ireland"
1683667.22418365,2023,2,"United Kingdom of Great Britain and Northern Ireland"
1263315.11228538,2023,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1281539.53284067,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1263315.11228538,2023,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1281539.53284067,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1824482.79271076,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1683667.22418365,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1652819.64999339,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1824482.79271076,2023,4,"United Kingdom of Great Britain and Northern Ireland"
1683667.22418365,2023,4,"United Kingdom of Great Britain and Northern Ireland"
1652819.64999339,2023,4,"United Kingdom of Great Britain and Northern Ireland"
1824482.79271076,2023,5,"United Kingdom of Great Britain and Northern Ireland"
1281539.53284067,2023,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,5,"United Kingdom of Great Britain and Northern Ireland"
1033740.65909214,2023,5,"United Kingdom of Great Britain and Northern Ireland"
1066868.80807816,2023,5,"United Kingdom of Great Britain and Northern Ireland"
1683667.22418365,2023,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,6,"United Kingdom of Great Britain and Northern Ireland"
1033740.65909214,2023,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,7,"Germany"
946902.077519602,2022,1,"Sweden"
946902.077519602,2022,1,"Sweden"
946902.077519602,2022,2,"Sweden"
946902.077519602,2022,2,"Sweden"
946902.077519602,2022,3,"Sweden"
946902.077519602,2022,3,"Sweden"
946902.077519602,2022,3,"Sweden"
946902.077519602,2022,3,"Sweden"
946902.077519602,2022,3,"Sweden"
946902.077519602,2022,3,"Sweden"
946902.077519602,2022,3,"Sweden"
946902.077519602,2022,4,"Sweden"
946902.077519602,2022,4,"Sweden"
946902.077519602,2022,4,"Sweden"
946902.077519602,2022,4,"Sweden"
946902.077519602,2022,4,"Sweden"
946902.077519602,2022,4,"Sweden"
946902.077519602,2022,4,"Sweden"
946902.077519602,2022,4,"Sweden"
Inf,2022,4,"Sweden"
Inf,2022,4,"Sweden"
946902.077519602,2022,5,"Sweden"
946902.077519602,2022,5,"Sweden"
946902.077519602,2022,5,"Sweden"
946902.077519602,2022,5,"Sweden"
1486172.34992644,2022,5,"Sweden"
1486172.34992644,2022,5,"Sweden"
1497289.21789769,2022,5,"Sweden"
1497289.21789769,2022,5,"Sweden"
Inf,2022,5,"Sweden"
Inf,2022,5,"Sweden"
Inf,2022,6,"Sweden"
946902.077519602,2022,6,"Sweden"
946902.077519602,2022,6,"Sweden"
946902.077519602,2022,6,"Sweden"
946902.077519602,2022,6,"Sweden"
1486172.34992644,2022,6,"Sweden"
1486172.34992644,2022,6,"Sweden"
1486172.34992644,2022,6,"Sweden"
1486172.34992644,2022,6,"Sweden"
1497289.21789769,2022,6,"Sweden"
1497289.21789769,2022,6,"Sweden"
Inf,2022,6,"Sweden"
Inf,2022,6,"Sweden"
946902.077519602,2022,7,"Sweden"
946902.077519602,2022,7,"Sweden"
946902.077519602,2022,7,"Sweden"
946902.077519602,2022,7,"Sweden"
1497289.21789769,2022,7,"Sweden"
1497289.21789769,2022,7,"Sweden"
Inf,2022,7,"Sweden"
Inf,2022,7,"Sweden"
946902.077519602,2022,8,"Sweden"
946902.077519602,2022,8,"Sweden"
946902.077519602,2022,8,"Sweden"
946902.077519602,2022,8,"Sweden"
1486172.34992644,2022,8,"Sweden"
1486172.34992644,2022,8,"Sweden"
Inf,2022,8,"Sweden"
Inf,2022,8,"Sweden"
1263315.11228538,2022,9,"United Kingdom of Great Britain and Northern Ireland"
946902.077519602,2022,9,"Sweden"
946902.077519602,2022,9,"Sweden"
946902.077519602,2022,9,"Sweden"
1486172.34992644,2022,9,"Sweden"
1486172.34992644,2022,9,"Sweden"
1497289.21789769,2022,9,"Sweden"
1497289.21789769,2022,9,"Sweden"
Inf,2022,9,"Sweden"
Inf,2022,9,"Sweden"
1033740.65909214,2022,10,"United Kingdom of Great Britain and Northern Ireland"
946902.077519602,2022,10,"Sweden"
946902.077519602,2022,10,"Sweden"
946902.077519602,2022,10,"Sweden"
946902.077519602,2022,10,"Sweden"
1486172.34992644,2022,10,"Sweden"
1486172.34992644,2022,10,"Sweden"
1497289.21789769,2022,10,"Sweden"
1497289.21789769,2022,10,"Sweden"
Inf,2022,11,"Sweden"
Inf,2022,11,"Sweden"
69090.9994706116,2022,11,"Sweden"
69090.9994706116,2022,11,"Sweden"
69090.9994706116,2022,11,"Sweden"
69090.9994706116,2022,11,"Sweden"
69090.9994706116,2022,11,"Sweden"
69090.9994706116,2022,11,"Sweden"
69090.9994706116,2022,11,"Sweden"
946902.077519602,2022,11,"Sweden"
946902.077519602,2022,12,"Sweden"
946902.077519602,2022,12,"Sweden"
946902.077519602,2021,1,"Sweden"
946902.077519602,2021,3,"Sweden"
946902.077519602,2021,3,"Sweden"
946902.077519602,2021,3,"Sweden"
946902.077519602,2021,4,"Sweden"
946902.077519602,2021,4,"Sweden"
946902.077519602,2021,4,"Sweden"
946902.077519602,2021,4,"Sweden"
946902.077519602,2021,4,"Sweden"
946902.077519602,2021,4,"Sweden"
Inf,2021,4,"Sweden"
Inf,2021,4,"Sweden"
946902.077519602,2021,5,"Sweden"
946902.077519602,2021,5,"Sweden"
946902.077519602,2021,5,"Sweden"
Inf,2021,5,"Sweden"
Inf,2021,5,"Sweden"
1486172.34992644,2021,5,"Sweden"
1486172.34992644,2021,5,"Sweden"
946902.077519602,2021,6,"Sweden"
946902.077519602,2021,6,"Sweden"
946902.077519602,2021,6,"Sweden"
946902.077519602,2021,6,"Sweden"
1497289.21789769,2021,6,"Sweden"
1497289.21789769,2021,6,"Sweden"
1486172.34992644,2021,6,"Sweden"
1486172.34992644,2021,6,"Sweden"
Inf,2021,6,"Sweden"
Inf,2021,6,"Sweden"
946902.077519602,2021,7,"Sweden"
946902.077519602,2021,7,"Sweden"
946902.077519602,2021,7,"Sweden"
946902.077519602,2021,7,"Sweden"
Inf,2021,7,"Sweden"
Inf,2021,7,"Sweden"
946902.077519602,2021,8,"Sweden"
946902.077519602,2021,8,"Sweden"
946902.077519602,2021,8,"Sweden"
946902.077519602,2021,8,"Sweden"
946902.077519602,2021,8,"Sweden"
1497289.21789769,2021,8,"Sweden"
1497289.21789769,2021,8,"Sweden"
Inf,2021,8,"Sweden"
Inf,2021,8,"Sweden"
1486172.34992644,2021,8,"Sweden"
1486172.34992644,2021,8,"Sweden"
946902.077519602,2021,9,"Sweden"
946902.077519602,2021,9,"Sweden"
946902.077519602,2021,9,"Sweden"
946902.077519602,2021,9,"Sweden"
1497289.21789769,2021,9,"Sweden"
1497289.21789769,2021,9,"Sweden"
Inf,2021,9,"Sweden"
Inf,2021,9,"Sweden"
1486172.34992644,2021,9,"Sweden"
1486172.34992644,2021,9,"Sweden"
946902.077519602,2021,10,"Sweden"
946902.077519602,2021,10,"Sweden"
946902.077519602,2021,10,"Sweden"
946902.077519602,2021,10,"Sweden"
1497289.21789769,2021,10,"Sweden"
1497289.21789769,2021,10,"Sweden"
1486172.34992644,2021,10,"Sweden"
1486172.34992644,2021,10,"Sweden"
946902.077519602,2021,11,"Sweden"
946902.077519602,2021,11,"Sweden"
946902.077519602,2021,12,"Sweden"
946902.077519602,2021,12,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
1486172.34992644,2020,1,"Sweden"
1486172.34992644,2020,1,"Sweden"
1486172.34992644,2020,1,"Sweden"
946902.077519602,2020,1,"Sweden"
946902.077519602,2020,2,"Sweden"
946902.077519602,2020,2,"Sweden"
946902.077519602,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
1497289.21789769,2020,2,"Sweden"
946902.077519602,2020,2,"Sweden"
946902.077519602,2020,3,"Sweden"
946902.077519602,2020,3,"Sweden"
946902.077519602,2020,3,"Sweden"
946902.077519602,2020,3,"Sweden"
946902.077519602,2020,4,"Sweden"
946902.077519602,2020,4,"Sweden"
946902.077519602,2020,4,"Sweden"
Inf,2020,4,"Sweden"
Inf,2020,4,"Sweden"
1486172.34992644,2020,4,"Sweden"
946902.077519602,2020,5,"Sweden"
946902.077519602,2020,5,"Sweden"
Inf,2020,5,"Sweden"
Inf,2020,5,"Sweden"
1497289.21789769,2020,5,"Sweden"
1497289.21789769,2020,5,"Sweden"
1486172.34992644,2020,5,"Sweden"
1486172.34992644,2020,5,"Sweden"
946902.077519602,2020,6,"Sweden"
946902.077519602,2020,6,"Sweden"
946902.077519602,2020,6,"Sweden"
946902.077519602,2020,6,"Sweden"
946902.077519602,2020,6,"Sweden"
946902.077519602,2020,6,"Sweden"
Inf,2020,6,"Sweden"
Inf,2020,6,"Sweden"
1497289.21789769,2020,6,"Sweden"
1486172.34992644,2020,6,"Sweden"
1486172.34992644,2020,6,"Sweden"
946902.077519602,2020,7,"Sweden"
946902.077519602,2020,7,"Sweden"
946902.077519602,2020,7,"Sweden"
946902.077519602,2020,7,"Sweden"
Inf,2020,7,"Sweden"
Inf,2020,7,"Sweden"
946902.077519602,2020,8,"Sweden"
946902.077519602,2020,8,"Sweden"
946902.077519602,2020,8,"Sweden"
946902.077519602,2020,8,"Sweden"
Inf,2020,8,"Sweden"
Inf,2020,8,"Sweden"
1486172.34992644,2020,8,"Sweden"
1497289.21789769,2020,8,"Sweden"
1497289.21789769,2020,8,"Sweden"
1486172.34992644,2020,8,"Sweden"
1486172.34992644,2020,8,"Sweden"
946902.077519602,2020,9,"Sweden"
Inf,2020,9,"Sweden"
Inf,2020,9,"Sweden"
1497289.21789769,2020,9,"Sweden"
1497289.21789769,2020,9,"Sweden"
946902.077519602,2020,10,"Sweden"
946902.077519602,2020,10,"Sweden"
946902.077519602,2020,10,"Sweden"
946902.077519602,2020,10,"Sweden"
1486172.34992644,2020,10,"Sweden"
1486172.34992644,2020,10,"Sweden"
1497289.21789769,2020,10,"Sweden"
1497289.21789769,2020,10,"Sweden"
1762072.24132753,2020,10,"Sweden"
946902.077519602,2020,11,"Sweden"
946902.077519602,2020,11,"Sweden"
946902.077519602,2020,12,"Sweden"
946902.077519602,2020,12,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
946902.077519602,2019,1,"Sweden"
Inf,2019,2,"Sweden"
1486172.34992644,2019,2,"Sweden"
1486172.34992644,2019,2,"Sweden"
1486172.34992644,2019,2,"Sweden"
1486172.34992644,2019,2,"Sweden"
946902.077519602,2019,2,"Sweden"
946902.077519602,2019,2,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,3,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
946902.077519602,2019,4,"Sweden"
Inf,2019,4,"Sweden"
1497289.21789769,2019,4,"Sweden"
946902.077519602,2019,5,"Sweden"
946902.077519602,2019,5,"Sweden"
946902.077519602,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
946902.077519602,2019,5,"Sweden"
946902.077519602,2019,5,"Sweden"
946902.077519602,2019,5,"Sweden"
1486172.34992644,2019,5,"Sweden"
1486172.34992644,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
1497289.21789769,2019,5,"Sweden"
1497289.21789769,2019,5,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
1486172.34992644,2019,6,"Sweden"
1486172.34992644,2019,6,"Sweden"
1486172.34992644,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
1497289.21789769,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
946902.077519602,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
1486172.34992644,2019,6,"Sweden"
1486172.34992644,2019,6,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
946902.077519602,2019,7,"Sweden"
1486172.34992644,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
1497289.21789769,2019,8,"Sweden"
1497289.21789769,2019,8,"Sweden"
1497289.21789769,2019,8,"Sweden"
1497289.21789769,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
946902.077519602,2019,8,"Sweden"
1497289.21789769,2019,8,"Sweden"
1497289.21789769,2019,8,"Sweden"
Inf,2019,8,"Sweden"
Inf,2019,8,"Sweden"
1486172.34992644,2019,8,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
Inf,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
946902.077519602,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
1497289.21789769,2019,9,"Sweden"
Inf,2019,9,"Sweden"
Inf,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
1486172.34992644,2019,9,"Sweden"
946902.077519602,2019,10,"Sweden"
946902.077519602,2019,10,"Sweden"
1497289.21789769,2019,10,"Sweden"
1497289.21789769,2019,10,"Sweden"
1497289.21789769,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
946902.077519602,2019,10,"Sweden"
946902.077519602,2019,10,"Sweden"
946902.077519602,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
1486172.34992644,2019,10,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
1497289.21789769,2019,11,"Sweden"
1497289.21789769,2019,11,"Sweden"
1497289.21789769,2019,11,"Sweden"
1497289.21789769,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
Inf,2019,11,"Sweden"
946902.077519602,2019,11,"Sweden"
1497289.21789769,2019,11,"Sweden"
1497289.21789769,2019,11,"Sweden"
946902.077519602,2019,12,"Sweden"
