"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","GulfofPiran_seaway","GulfofPiran_geodesic"
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84632,8.74863,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.83743,8.74665,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85135,8.75803,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8401,8.74042,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2020,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85468,8.66865,2020,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1869,567
41.8383,8.74246,2020,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2020,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2020,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.97719,8.61174,2020,10,"France","HUMAN_OBSERVATION",41.95,8.55000000000001,5.94,1882,566
41.8383,8.74246,2020,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,11,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2020,11,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85101,8.76166,2019,1,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85101,8.76166,2019,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84559,8.75039,2019,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85008,8.75874,2019,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85135,8.75803,2019,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85008,8.75874,2019,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2019,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.15528,5.62333,2019,3,"France","HUMAN_OBSERVATION",NA,NA,NA,2146,685
41.85043,8.75475,2019,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.54028,7.08278,2019,3,"France","HUMAN_OBSERVATION",43.55,7.15000000000001,5.53,2086,555
41.85101,8.76166,2019,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2019,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84833,8.76097,2019,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84833,8.76097,2019,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.90796,8.72606,2019,4,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.75,1862,563
41.8383,8.74246,2019,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84833,8.76097,2019,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85101,8.76166,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
43.17648,5.37087,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2169,703
41.85043,8.75475,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.11167,6.40778,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2097,630
41.84833,8.76097,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
42.99611,6.40735,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2082,636
41.84833,8.76097,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84667,8.75,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.4611,3.16021,2019,6,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.84632,8.74863,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
38.378232,20.536926,2019,6,"Greece","HUMAN_OBSERVATION",38.35,20.45,8.21,998,979
37.099136,-1.84674,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2707,1589
41.85101,8.76166,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
42.04384,3.22658,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2307,917
41.84667,8.75,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.4611,3.16021,2019,6,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.85135,8.75803,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84559,8.75039,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84667,8.75,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.23445,3.22172,2019,6,"Spain","HUMAN_OBSERVATION",42.25,3.15000000000001,6.16,2321,912
42.4611,3.16021,2019,6,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
42.4611,3.16021,2019,6,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.85043,8.75475,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
42.4611,3.16021,2019,6,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
42.4611,3.16021,2019,6,"France","HUMAN_OBSERVATION",42.45,3.25000000000001,7.48,2318,894
41.84559,8.75039,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84632,8.74863,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.54808,7.1401,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,556
41.85101,8.76166,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.83743,8.74665,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84632,8.74863,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.83743,8.74665,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85135,8.75803,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.90796,8.72606,2019,7,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.75,1862,563
41.85043,8.75475,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8383,8.74246,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
28.009074,-16.638347,2019,8,"Spain","HUMAN_OBSERVATION",27.95,-16.65,6.68,4459,3297
41.84632,8.74863,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.8404,8.74248,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8401,8.74042,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.83743,8.74665,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
42.24142,8.54848,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1909,543
41.84559,8.75039,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.54371,7.11805,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
41.85043,8.75475,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.54808,7.1401,2019,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,556
41.85043,8.75475,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85135,8.75803,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
37.70557,-25.442552,2019,9,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.22,4888,3333
41.84632,8.74863,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.91817,8.76217,2019,9,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,7.66,1862,563
41.8383,8.74246,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85135,8.75803,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8404,8.74248,2019,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
37.70557,-25.442552,2019,9,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.22,4888,3333
42.52404,3.11066,2019,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2329,901
41.85043,8.75475,2019,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2019,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2019,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
39.867438,3.146538,2019,11,"Spain","HUMAN_OBSERVATION",39.85,3.25000000000001,9.05,2259,1053
37.8433,-25.4853,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3326
37.7051,-25.4409,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.19,4888,3333
36.985383,-25.050515,2019,NA,"Portugal","HUMAN_OBSERVATION",37.05,-25.05,7.19,4845,3333
37.7129,-25.373,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,7.29,4879,3325
37.7044,-25.4445,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.08,4888,3333
37.8334,-25.4336,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3322
37.7044,-25.4445,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.08,4888,3333
37.7058,-25.5144,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,6.96,4897,3341
37.7039,-25.4441,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.02,4888,3333
37.7129,-25.373,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,7.29,4879,3325
37.8428,-25.4981,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3327
37.7069,-25.5019,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.62,4897,3341
37.7039,-25.4441,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.02,4888,3333
37.7082,-25.4676,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.66,4888,3333
37.8382,-25.3977,2019,NA,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,4.78,4895,3323
37.7086,-25.47,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.76,4888,3333
37.7206,-25.3188,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,8.33,4879,3325
37.8428,-25.4981,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3327
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,4897,3341
37.7051,-25.4409,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.19,4888,3333
37.7069,-25.5019,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.62,4897,3341
37.8371,-25.4485,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3323
37.7129,-25.373,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,7.29,4879,3325
37.7082,-25.4676,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.66,4888,3333
37.7243,-25.5454,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,8.28,4897,3341
37.8428,-25.4981,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3327
37.733,-25.2934,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10,4870,3318
37.7069,-25.5019,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.62,4897,3341
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,4897,3341
37.7332,-25.2953,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10.08,4870,3318
37.7268,-25.3104,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,9.23,4879,3325
37.8456,-25.3999,2019,NA,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,4.43,4895,3323
37.8433,-25.4853,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3326
37.7332,-25.2953,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10.08,4870,3318
37.733,-25.2934,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10,4870,3318
37.7206,-25.3188,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,8.33,4879,3325
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,4897,3341
37.7086,-25.47,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.76,4888,3333
37.8428,-25.4981,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3327
37.7069,-25.5019,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.62,4897,3341
37.7086,-25.47,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.76,4888,3333
37.7058,-25.5144,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,6.96,4897,3341
37.7243,-25.5454,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,8.28,4897,3341
37.8382,-25.3977,2019,NA,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,4.78,4895,3323
37.8297,-25.4143,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3321
36.94734,-25.088821,2019,NA,"Portugal","HUMAN_OBSERVATION",36.85,-25.05,11.37,4842,3344
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,4897,3341
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,4897,3341
37.8428,-25.4981,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,4895,3327
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,4897,3341
37.7069,-25.5019,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.62,4897,3341
37.7129,-25.373,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,7.29,4879,3325
37.7332,-25.2953,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10.08,4870,3318
37.7001,-25.4436,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,5.61,4888,3333
37.7086,-25.47,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.76,4888,3333
37.7069,-25.5019,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.62,4897,3341
37.7332,-25.2953,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10.08,4870,3318
37.7268,-25.3104,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,9.23,4879,3325
36.945797,-25.146063,2019,NA,"Portugal","HUMAN_OBSERVATION",36.95,-25.25,9.26,4863,3354
37.8456,-25.3999,2019,NA,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,4.43,4895,3323
36.945797,-25.146063,2019,NA,"Portugal","HUMAN_OBSERVATION",36.95,-25.25,9.26,4863,3354
37.7086,-25.47,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.76,4888,3333
41.9019,8.70597,2018,4,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.83,1862,563
41.85043,8.75475,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
32.73866,-16.733283,2018,4,"Portugal","HUMAN_OBSERVATION",32.75,-16.65,7.9,4185,2947
41.85043,8.75475,2018,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.53963,7.12252,2018,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2086,557
41.85132,8.75847,2018,5,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
39.380718,-31.174276,2018,5,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,5406,3694
37.706055,-25.443052,2018,5,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.27,4888,3333
41.85043,8.75475,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85185,8.75581,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84559,8.75039,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85135,8.75803,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2018,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.8383,8.74246,2018,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.84559,8.75039,2018,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2018,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2018,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85135,8.75803,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.50867,3.97978,2018,8,"France","HUMAN_OBSERVATION",43.45,3.95000000000001,6.96,2292,798
41.84632,8.74863,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
43.54028,7.08278,2018,8,"France","HUMAN_OBSERVATION",43.55,7.15000000000001,5.53,2086,555
41.84559,8.75039,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85132,8.75847,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
43.46912,3.86727,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2300,804
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
43.46912,3.86727,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2300,804
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.90796,8.72606,2018,8,"France","HUMAN_OBSERVATION",41.85,8.75000000000001,6.75,1862,563
41.84559,8.75039,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85101,8.76166,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85101,8.76166,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.8383,8.74246,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85043,8.75475,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85135,8.75803,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
42.23667,3.22869,2018,9,"Spain","HUMAN_OBSERVATION",42.25,3.15000000000001,6.65,2321,912
41.85043,8.75475,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85135,8.75803,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.84632,8.74863,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85135,8.75803,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85132,8.75847,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.8401,8.74042,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,564
41.85132,8.75847,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,562
41.85043,8.75475,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.85043,8.75475,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84559,8.75039,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
41.84632,8.74863,2018,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1862,563
