"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Galway_seaway","Galway_geodesic","Getxo_seaway","Getxo_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
50.791707,-1.114651,2009,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,333,305,925,652,962,841,251,220,306,309
50.79103,-1.029539,2009,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,326,299,927,658,965,842,253,226,309,313
50.826661,-0.233669,2009,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.24999999999999,8.61,269,248,981,709,1008,850,307,280,349,350
51.32955,1.422173,2009,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,118,120,1139,791,1165,949,465,407,501,483
50.714129,-1.980118,2009,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.63,386,359,864,615,917,818,190,167,262,264
50.855988,-1.312334,2009,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,317,910,637,958,846,236,208,302,305
50.605361,-2.446495,2009,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,9.19,418,397,825,591,884,803,151,130,232,235
52.47198,1.716402,2009,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,158,159,1264,776,1291,1075,590,471,626,580
52.471053,1.745782,2009,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,158,158,1264,778,1291,1075,590,472,626,581
50.362113,-4.117303,2009,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,689,504,807,785,0,3,180,183
51.864883,1.259293,2009,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.95,1.25000000000001,9.5,155,147,1208,758,1234,1009,534,417,569,517
50.747915,-1.285569,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,12.23,351,320,910,635,958,845,236,206,302,303
50.892499,-1.411324,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,6.4,351,320,910,635,958,845,236,206,302,303
50.800805,-1.12867,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,5.85,333,309,925,652,962,836,251,217,306,304
50.864979,-1.312202,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,317,910,636,958,847,236,209,302,306
50.756993,-1.299608,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,10.94,351,320,910,635,958,845,236,206,302,303
50.882878,-1.297723,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,5.19,351,320,910,635,958,845,236,206,302,303
50.800698,-1.114481,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,6.17,333,309,925,652,962,836,251,217,306,304
50.758134,-1.526429,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,5.46,364,329,896,634,945,832,222,196,289,290
50.765985,-1.299474,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,-1.34999999999999,10.01,351,320,910,635,958,845,236,206,302,303
50.873971,-1.31207,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,317,910,636,958,848,236,209,302,307
50.892426,-1.397107,2009,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,322,910,629,958,849,236,204,302,304
50.369799,-4.18796,2008,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,528,689,500,807,787,0,2,180,184
48.613801,-2.199475,2008,10,"France","HUMAN_OBSERVATION",NA,NA,NA,539,490,869,739,817,590,240,241,151,131
50.615523,-3.421884,2007,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,773,524,855,810,100,59,217,215
50.352823,-3.568647,2007,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,8.43,504,478,739,541,823,780,67,50,184,185
50.160442,-5.088535,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,625,471,781,775,72,70,176,180
50.352823,-3.568647,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,8.43,504,478,739,541,823,780,67,50,184,185
50.251122,-3.761687,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.84999999999999,6.29,544,508,707,526,800,771,25,25,168,171
50.614299,-2.460714,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,9.54,440,410,811,579,875,802,137,116,226,228
50.605361,-2.446495,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,9.19,418,397,825,591,884,803,151,130,232,235
50.361856,-4.131352,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.361075,-4.173498,2006,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,527,689,501,807,786,0,1,180,183
50.352823,-3.568647,2006,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,8.43,504,478,739,541,823,780,67,50,184,185
50.362113,-4.117303,2006,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,689,504,807,785,0,3,180,183
50.251122,-3.761687,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-3.84999999999999,6.29,544,508,707,526,800,771,25,25,168,171
50.714129,-1.980118,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.63,386,359,864,615,917,818,190,167,262,264
50.614299,-2.460714,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,9.54,440,410,811,579,875,802,137,116,226,228
50.352823,-3.568647,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,8.43,504,478,739,541,823,780,67,50,184,185
50.361075,-4.173498,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,527,689,501,807,786,0,1,180,183
50.361856,-4.131352,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.362113,-4.117303,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,689,504,807,785,0,3,180,183
50.361856,-4.131352,2005,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.352823,-3.568647,2005,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,8.43,504,478,739,541,823,780,67,50,184,185
50.806451,-0.092499,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.04999999999999,6.96,255,234,995,721,1022,854,321,294,361,362
50.791707,-1.114651,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,333,305,925,652,962,841,251,220,306,309
50.362113,-4.117303,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,689,504,807,785,0,3,180,183
50.800698,-1.114481,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,6.17,333,309,925,652,962,836,251,217,306,304
50.160442,-5.088535,2005,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,625,471,781,775,72,70,176,180
50.605361,-2.446495,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,9.19,418,397,825,591,884,803,151,130,232,235
50.800698,-1.114481,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,6.17,333,309,925,652,962,836,251,217,306,304
50.806451,-0.092499,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.04999999999999,6.96,255,234,995,721,1022,854,321,294,361,362
52.22,4.4,1955,10,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.77,132,130,1360,957,1386,1133,686,629,721,708
52.22,4.4,1955,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.77,132,130,1360,957,1386,1133,686,629,721,708
50.10338,-5.547066,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,673,631,570,459,776,771,119,106,187,188
50.121142,-5.529334,2020,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,8.06,673,631,570,459,776,771,119,106,187,188
50.121142,-5.529334,2020,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,8.06,673,631,570,459,776,771,119,106,187,188
50.356565,-4.126257,2019,2,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.103323,-5.547187,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
56.951498,-2.205994,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.95,-2.14999999999999,3.4,714,713,1043,636,1855,1515,1155,744,1190,924
50.11906,-5.529741,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.82,673,631,570,459,776,771,119,106,187,188
50.117489,-5.531094,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.63,673,631,570,459,776,771,119,106,187,188
56.951498,-2.205994,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.95,-2.14999999999999,3.4,714,713,1043,636,1855,1515,1155,744,1190,924
50.11906,-5.529741,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.82,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.117489,-5.531094,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.63,673,631,570,459,776,771,119,106,187,188
56.951498,-2.205994,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.95,-2.14999999999999,3.4,714,713,1043,636,1855,1515,1155,744,1190,924
56.951498,-2.205994,2019,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.95,-2.14999999999999,3.4,714,713,1043,636,1855,1515,1155,744,1190,924
50.113873,-5.533137,2019,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.21,673,631,570,459,776,771,119,106,187,188
50.113873,-5.533137,2019,10,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.21,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2019,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2019,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.101964,-5.544569,2018,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.8,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
56.065833,-2.782502,2018,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.05,-2.84999999999999,4.55,678,656,1153,543,1818,1414,1118,638,1154,819
50.119966,-5.529528,2018,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.92,673,631,570,459,776,771,119,106,187,188
56.065833,-2.782502,2018,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",56.05,-2.84999999999999,4.55,678,656,1153,543,1818,1414,1118,638,1154,819
50.119966,-5.529528,2018,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.92,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.101964,-5.544569,2018,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.8,673,631,570,459,776,771,119,106,187,188
50.186411,-5.425834,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.25,-5.44999999999999,7.28,682,618,569,447,797,790,128,93,201,201
50.113991,-5.533705,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.22,673,631,570,459,776,771,119,106,187,188
50.113991,-5.533705,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.22,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.186411,-5.425834,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.25,-5.44999999999999,7.28,682,618,569,447,797,790,128,93,201,201
50.113991,-5.533705,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.22,673,631,570,459,776,771,119,106,187,188
50.113991,-5.533705,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.22,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.105092,-5.548786,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,6.13,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.119966,-5.529528,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.92,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.119966,-5.529528,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,7.92,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.105092,-5.548786,2018,5,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,6.13,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
50.103323,-5.547187,2018,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.05,-5.54999999999999,5.94,673,631,570,459,776,771,119,106,187,188
54.143665,-10.063827,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,943,115,102,1356,1307,787,582,838,737
54.125667,-10.066004,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,943,115,100,1356,1305,787,581,838,736
54.125831,-10.065836,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,943,115,100,1356,1305,787,581,838,736
50.711448,-1.977492,2018,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.65,-1.84999999999999,11.3,386,359,864,615,917,818,190,167,262,264
54.164999,-10.035503,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,942,115,104,1356,1308,787,582,838,738
54.164999,-10.035503,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,942,115,104,1356,1308,787,582,838,738
54.161328,-10.074505,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,944,115,104,1356,1309,787,584,838,739
54.143164,-10.067507,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,943,115,102,1356,1307,787,582,838,737
54.143164,-10.067507,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,943,115,102,1356,1307,787,582,838,737
54.125667,-10.066004,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,943,115,100,1356,1305,787,581,838,736
54.161328,-10.074505,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,944,115,104,1356,1309,787,584,838,739
54.164999,-10.035503,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,942,115,104,1356,1308,787,582,838,738
54.143665,-10.063827,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,943,115,102,1356,1307,787,582,838,737
54.164999,-10.035503,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,942,115,104,1356,1308,787,582,838,738
54.125831,-10.065836,2018,9,"Ireland","MATERIAL_SAMPLE",NA,NA,NA,1341,943,115,100,1356,1305,787,581,838,736
50.711448,-1.977492,2018,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.65,-1.84999999999999,11.3,386,359,864,615,917,818,190,167,262,264
50.360279,-4.12733,2018,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
54.840279,-1.330449,2017,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.85,-1.24999999999999,5.27,493,488,1275,584,1633,1287,933,536,968,707
55.436291,-1.587499,2017,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,556,553,1206,584,1696,1349,996,590,1032,765
55.23843,-1.537651,2017,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,539,534,1228,579,1679,1328,979,570,1015,744
55.23843,-1.537651,2017,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,539,534,1228,579,1679,1328,979,570,1015,744
54.840279,-1.330449,2017,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",54.85,-1.24999999999999,5.27,493,488,1275,584,1633,1287,933,536,968,707
55.436291,-1.587499,2017,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,556,553,1206,584,1696,1349,996,590,1032,765
55.747499,-4.90945,2016,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1299,724,534,419,1413,1387,745,601,817,785
55.745834,-4.911828,2016,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1299,724,534,419,1413,1387,745,601,817,785
55.745834,-4.911828,2016,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1299,724,534,419,1413,1387,745,601,817,785
55.747499,-4.90945,2016,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,1299,724,534,419,1413,1387,745,601,817,785
50.360252,-4.126864,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360459,-4.127137,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.36074,-4.127518,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.360843,-4.127899,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.360843,-4.127899,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.360843,-4.127899,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.360881,-4.129653,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.360377,-4.127059,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360377,-4.127059,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360377,-4.127059,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360377,-4.127059,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360377,-4.127059,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360377,-4.127059,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360459,-4.127137,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360459,-4.127137,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360459,-4.127137,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.358687,-4.125053,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.358687,-4.125053,2016,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.791164,-1.035168,2015,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,326,300,927,657,965,842,253,226,309,313
50.791164,-1.035168,2015,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,326,300,927,657,965,842,253,226,309,313
50.791164,-1.035168,2015,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,326,300,927,657,965,842,253,226,309,313
50.791164,-1.035168,2015,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,326,300,927,657,965,842,253,226,309,313
58.964775,-3.294527,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,941,820,752,1867,1739,1199,959,1272,1141
58.964775,-3.294527,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,941,820,752,1867,1739,1199,959,1272,1141
59.323119,-2.976006,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,976,973,849,795,1897,1781,1228,1002,1301,1185
59.323119,-2.976006,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,976,973,849,795,1897,1781,1228,1002,1301,1185
