"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Crete_seaway","Crete_geodesic","Getxo_seaway","Getxo_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic"
54.661466,-5.892305,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,709,5194,3208,1295,1276,1489,1136,1381,968,626,492,5393,1732,5393,1732,699,675
50.68823,-1.954978,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,8.54,386,359,4880,2755,917,818,1322,1234,1102,998,190,167,5079,1269,5079,1269,262,264
54.71172,-5.777071,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.32,1180,706,5194,3205,1295,1275,1489,1134,1381,966,626,490,5393,1729,5393,1729,699,673
54.676886,-5.840363,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,707,5194,3206,1295,1277,1489,1132,1381,965,626,493,5393,1730,5393,1730,699,676
54.702754,-5.82975,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,6.02,1180,706,5194,3205,1295,1275,1489,1134,1381,966,626,490,5393,1729,5393,1729,699,673
54.675996,-5.840915,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,707,5194,3206,1295,1277,1489,1132,1381,965,626,493,5393,1730,5393,1730,699,675
54.648971,-5.871676,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,707,5194,3206,1295,1275,1489,1136,1381,968,626,490,5393,1730,5393,1730,699,673
54.661466,-5.892305,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,709,5194,3208,1295,1276,1489,1136,1381,968,626,492,5393,1732,5393,1732,699,675
54.676886,-5.840363,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,707,5194,3206,1295,1277,1489,1132,1381,965,626,493,5393,1730,5393,1730,699,676
54.483169,-5.645503,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,7.45,1163,690,5177,3188,1278,1261,1496,1129,1388,958,609,476,5376,1712,5376,1712,682,659
54.687918,-5.85516,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,709,5194,3207,1295,1279,1489,1133,1381,965,626,494,5393,1732,5393,1732,699,677
54.65418,-5.879183,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,708,5194,3207,1295,1275,1489,1136,1381,968,626,491,5393,1731,5393,1731,699,674
54.666851,-5.890136,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,709,5194,3208,1295,1277,1489,1136,1381,968,626,493,5393,1732,5393,1732,699,675
54.676387,-5.857449,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,708,5194,3207,1295,1278,1489,1133,1381,966,626,493,5393,1731,5393,1731,699,676
54.684621,-5.858712,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,709,5194,3207,1295,1279,1489,1133,1381,965,626,494,5393,1732,5393,1732,699,677
54.668581,-5.843597,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,707,5194,3206,1295,1277,1489,1133,1381,965,626,492,5393,1730,5393,1730,699,675
54.675996,-5.840915,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,707,5194,3206,1295,1277,1489,1132,1381,965,626,493,5393,1730,5393,1730,699,675
54.671484,-5.790073,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,4.54,1180,706,5194,3205,1295,1275,1489,1134,1381,966,626,490,5393,1729,5393,1729,699,673
54.691853,-5.828349,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,707,5194,3206,1295,1279,1489,1131,1381,963,626,494,5393,1730,5393,1730,699,677
50.364141,-4.129345,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,4759,2886,807,786,1505,1360,1285,1132,0,2,4958,1403,4958,1403,180,184
50.177176,-5.051092,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,593,4710,2938,781,776,1561,1418,1342,1194,72,67,4909,1457,4909,1457,176,180
54.660501,-5.833805,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,5194,3205,1295,1276,1489,1133,1381,965,626,491,5393,1729,5393,1729,699,674
54.696715,-5.806806,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,5194,3205,1295,1279,1489,1129,1381,962,626,495,5393,1730,5393,1730,699,677
54.675763,-5.864048,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,708,5194,3207,1295,1278,1489,1134,1381,966,626,493,5393,1731,5393,1731,699,676
54.696715,-5.806806,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,5194,3205,1295,1279,1489,1129,1381,962,626,495,5393,1730,5393,1730,699,677
54.667087,-5.79981,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,3.75,1180,706,5194,3205,1295,1275,1489,1134,1381,966,626,490,5393,1729,5393,1729,699,673
51.676,3.844,2013,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,63,60,5292,2483,1329,1060,933,924,709,673,629,580,5491,1022,5491,1022,664,647
59.663378,10.582945,2013,9,"Norway","HUMAN_OBSERVATION",59.75,10.55,9.82,Inf,1044,Inf,2912,Inf,2045,Inf,102,Inf,329,Inf,1399,Inf,1707,Inf,1707,Inf,1543
51.051666,1.22,2013,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,144,139,5088,2591,1125,915,1080,1074,860,829,425,387,5287,1109,5287,1109,460,454
53.34117,-9.663224,2013,10,"Ireland","HUMAN_OBSERVATION",53.25,-9.74999999999999,11.68,1243,904,4999,3369,1258,1209,1726,1434,1618,1263,689,502,5198,1883,5198,1883,740,647
48.29332,-4.45359,2013,10,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,6.32,708,640,4555,2824,576,568,1644,1552,1424,1315,245,225,4754,1359,4754,1359,105,54
50.344023,-4.628831,2013,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-4.64999999999999,10.57,601,563,4733,2915,790,778,1537,1394,1317,1168,39,38,4931,1433,4931,1433,175,177
55.96608,-5.42459,2013,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.95,-5.34999999999999,4.98,1319,759,5333,3251,1434,1413,1415,1038,1308,893,765,626,5532,1788,5532,1788,838,810
55.89449,-5.406033,2013,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.85,-5.34999999999999,6.06,1308,752,5322,3245,1423,1402,1404,1043,1296,896,754,615,5521,1781,5521,1781,827,799
50.344023,-4.628831,2013,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-4.64999999999999,10.57,601,563,4733,2915,790,778,1537,1394,1317,1168,39,38,4931,1433,4931,1433,175,177
50.72733,1.56975,2013,10,"France","HUMAN_OBSERVATION",NA,NA,NA,142,131,5098,2550,1135,892,1096,1092,876,845,435,408,5297,1068,5297,1068,470,457
55.96651,-5.425077,2013,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.95,-5.34999999999999,5.03,1319,759,5333,3251,1434,1413,1415,1038,1308,893,765,626,5532,1788,5532,1788,838,810
55.86608,-5.398058,2013,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1308,756,5322,3249,1423,1404,1404,1045,1296,899,754,618,5521,1785,5521,1785,827,801
49.48221,0.13831,2013,10,"France","HUMAN_OBSERVATION",NA,NA,NA,326,298,4975,2568,1011,725,1279,1264,1059,1017,342,324,5173,1083,5173,1083,346,312
50.57162,-2.451118,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,7.4,440,410,4838,2794,875,802,1376,1273,1156,1040,137,116,5037,1308,5037,1308,226,228
58.89392,-3.163126,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,930,930,5768,3335,1869,1731,910,821,802,757,1201,951,5967,1922,5967,1922,1273,1134
56.23812,-5.047318,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.25,-4.94999999999999,6.16,Inf,762,Inf,3248,Inf,1443,Inf,1001,Inf,862,Inf,657,Inf,1790,Inf,1790,Inf,841
58.88945,-3.187687,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,930,931,5768,3336,1869,1730,910,823,802,758,1201,951,5967,1923,5967,1923,1273,1133
58.84621,-3.192221,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,930,927,5768,3333,1869,1725,910,823,802,757,1201,946,5967,1919,5967,1919,1273,1128
53.4009,-2.989655,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-2.94999999999999,6.25,1152,471,5171,2968,1267,1113,1690,1066,1583,860,598,342,5369,1490,5369,1490,671,520
58.87041,-2.915051,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,924,921,5780,3322,1881,1728,898,807,791,742,1212,950,5979,1911,5979,1911,1285,1132
53.4009,-2.989655,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-2.94999999999999,6.25,1152,471,5171,2968,1267,1113,1690,1066,1583,860,598,342,5369,1490,5369,1490,671,520
58.87041,-2.915051,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,924,921,5780,3322,1881,1728,898,807,791,742,1212,950,5979,1911,5979,1911,1285,1132
50.57234,-2.452025,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,7.36,440,410,4838,2794,875,802,1376,1273,1156,1040,137,116,5037,1308,5037,1308,226,228
53.42355,-3.001514,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1141,478,5160,2975,1256,1121,1678,1063,1570,859,587,349,5359,1498,5359,1498,660,528
49.48892,0.11775,2013,11,"France","HUMAN_OBSERVATION",NA,NA,NA,326,299,4975,2570,1011,725,1279,1264,1059,1017,342,322,5173,1084,5173,1084,346,310
53.42062,-3.001174,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1141,478,5160,2975,1256,1121,1678,1063,1570,859,587,349,5359,1498,5359,1498,660,528
49.48892,0.11775,2013,11,"France","HUMAN_OBSERVATION",NA,NA,NA,326,299,4975,2570,1011,725,1279,1264,1059,1017,342,322,5173,1084,5173,1084,346,310
58.87083,-2.911506,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,924,921,5780,3322,1881,1728,898,807,791,742,1212,950,5979,1911,5979,1911,1285,1132
53.42359,-3.00138,2013,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1141,478,5160,2975,1256,1121,1678,1063,1570,859,587,349,5359,1498,5359,1498,660,528
51.52,3.95,2013,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,59,5303,2467,1340,1049,941,936,718,685,640,584,5502,1004,5502,1004,675,646
49.48221,0.13831,2013,12,"France","HUMAN_OBSERVATION",NA,NA,NA,326,298,4975,2568,1011,725,1279,1264,1059,1017,342,324,5173,1083,5173,1083,346,312
58.84621,-3.192221,2013,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,930,927,5768,3333,1869,1725,910,823,802,757,1201,946,5967,1919,5967,1919,1273,1128
54.6656,-5.68931,2013,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.73,1191,700,5204,3199,1305,1283,1472,1118,1364,950,637,498,5403,1724,5403,1724,709,681
58.85082,-3.1847,2013,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,930,927,5768,3333,1869,1726,910,823,802,757,1201,946,5967,1919,5967,1919,1273,1129
55.86428,-5.389251,2012,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1308,755,5322,3248,1423,1403,1404,1044,1296,898,754,617,5521,1784,5521,1784,827,801
55.86428,-5.389251,2012,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1308,755,5322,3248,1423,1403,1404,1044,1296,898,754,617,5521,1784,5521,1784,827,801
54.45089,-5.627463,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.01,1150,679,5164,3177,1265,1249,1508,1130,1400,956,596,464,5363,1701,5363,1701,669,647
54.45256,-5.628119,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.06,1150,679,5164,3177,1265,1249,1508,1130,1400,956,596,464,5363,1701,5363,1701,669,647
50.72704,-0.777998,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,304,284,4943,2692,980,839,1240,1182,1020,943,272,243,5142,1206,5142,1206,324,321
50.72709,-0.777684,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,304,284,4943,2692,980,839,1240,1182,1020,943,272,243,5142,1206,5142,1206,324,321
55.15216,-7.67513,2012,3,"Ireland","HUMAN_OBSERVATION",55.15,-7.54999999999999,7.96,1372,829,5331,3328,1487,1354,1441,1202,1333,1051,818,579,5530,1851,5530,1851,891,757
55.15045,-7.692697,2012,3,"Ireland","HUMAN_OBSERVATION",55.15,-7.54999999999999,9.08,1372,829,5331,3328,1487,1354,1441,1202,1333,1051,818,579,5530,1851,5530,1851,891,757
54.07225,-4.60766,2012,3,"Isle of Man","HUMAN_OBSERVATION",NA,NA,NA,1113,605,5130,3103,1227,1199,1565,1102,1458,917,559,413,5328,1626,5328,1626,632,597
53.318857,-4.633942,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1035,574,5053,3064,1150,1116,1638,1154,1530,958,481,330,5252,1582,5252,1582,554,514
53.31693,-4.634796,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1035,574,5053,3064,1150,1116,1638,1154,1530,958,481,330,5252,1582,5252,1582,554,514
53.31693,-4.634796,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1035,574,5053,3064,1150,1116,1638,1154,1530,958,481,330,5252,1582,5252,1582,554,514
53.318857,-4.633942,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1035,574,5053,3064,1150,1116,1638,1154,1530,958,481,330,5252,1582,5252,1582,554,514
54.01578,-6.079767,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,5.97,1112,696,5116,3190,1226,1213,1593,1187,1485,1010,558,432,5315,1710,5315,1710,631,612
52.90059,-4.27805,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.85,-4.24999999999999,5.94,991,534,5010,3016,1105,1062,1700,1168,1592,964,437,276,5209,1533,5209,1533,510,460
52.89266,-4.266438,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,991,536,5010,3019,1105,1066,1700,1166,1592,962,437,281,5209,1536,5209,1536,510,465
55.93635,-5.426722,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.95,-5.34999999999999,5.02,1319,759,5333,3251,1434,1413,1415,1038,1308,893,765,626,5532,1788,5532,1788,838,810
54.03885,-6.101637,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,693,5116,3187,1226,1211,1593,1185,1485,1008,558,430,5315,1706,5315,1706,631,610
56.24953,-4.978578,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,Inf,763,Inf,3250,Inf,1443,Inf,1003,Inf,864,Inf,657,Inf,1791,Inf,1791,Inf,841
54.03324,-6.129401,2012,4,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,694,5116,3188,1226,1211,1593,1187,1485,1010,558,430,5315,1708,5315,1708,631,610
54.02151,-6.086012,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,5.25,1112,696,5116,3190,1226,1213,1593,1187,1485,1010,558,432,5315,1710,5315,1710,631,612
56.22765,-5.01792,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.25,-4.94999999999999,4.88,Inf,762,Inf,3248,Inf,1443,Inf,1001,Inf,862,Inf,657,Inf,1790,Inf,1790,Inf,841
55.93635,-5.426722,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.95,-5.34999999999999,5.02,1319,759,5333,3251,1434,1413,1415,1038,1308,893,765,626,5532,1788,5532,1788,838,810
56.26809,-4.933089,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,Inf,763,Inf,3248,Inf,1445,Inf,1000,Inf,861,Inf,659,Inf,1790,Inf,1790,Inf,843
53.40967,-4.503126,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1047,569,5065,3061,1162,1125,1630,1141,1522,946,493,339,5264,1580,5264,1580,566,523
54.03885,-6.101637,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,693,5116,3187,1226,1211,1593,1185,1485,1008,558,430,5315,1706,5315,1706,631,610
56.46783,-5.432541,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1354,801,5393,3286,1494,1470,1345,1020,1238,888,825,684,5592,1828,5592,1828,898,868
54.03751,-6.084007,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,4.53,1112,696,5116,3190,1226,1213,1593,1187,1485,1010,558,432,5315,1710,5315,1710,631,612
56.15649,-5.144383,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,Inf,764,Inf,3253,Inf,1434,Inf,1017,Inf,876,Inf,648,Inf,1792,Inf,1792,Inf,832
54.03765,-6.099456,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-6.14999999999999,3.58,1112,696,5116,3190,1226,1213,1593,1187,1485,1010,558,432,5315,1710,5315,1710,631,612
56.23088,-5.069145,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.15,-5.14999999999999,10.3,Inf,764,Inf,3253,Inf,1433,Inf,1017,Inf,877,Inf,647,Inf,1792,Inf,1792,Inf,831
56.46783,-5.432541,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1354,801,5393,3286,1494,1470,1345,1020,1238,888,825,684,5592,1828,5592,1828,898,868
50.69528,-2.931736,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,472,433,4830,2825,868,818,1408,1277,1188,1047,117,94,5029,1339,5029,1339,224,232
54.45089,-5.627463,2012,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.01,1150,679,5164,3177,1265,1249,1508,1130,1400,956,596,464,5363,1701,5363,1701,669,647
54.8471,-5.714476,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,4.14,1198,706,5212,3205,1313,1294,1460,1112,1353,946,645,509,5411,1731,5411,1731,717,692
52.80648,-4.452453,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,985,546,5004,3026,1100,1058,1694,1181,1587,978,431,272,5203,1542,5203,1542,504,456
52.9062,-4.282702,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.85,-4.24999999999999,6.63,991,534,5010,3016,1105,1062,1700,1168,1592,964,437,276,5209,1533,5209,1533,510,460
52.80705,-4.451157,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,985,545,5004,3026,1100,1058,1694,1181,1587,978,431,272,5203,1542,5203,1542,504,456
52.86819,-4.415713,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,985,545,5004,3027,1100,1065,1694,1175,1587,972,431,279,5203,1543,5203,1543,504,463
54.55557,-5.622785,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1163,688,5177,3187,1278,1262,1496,1127,1388,956,609,477,5376,1711,5376,1711,682,660
52.80695,-4.452183,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,985,546,5004,3026,1100,1058,1694,1181,1587,978,431,272,5203,1542,5203,1542,504,456
55.29182,-6.170829,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,759,5268,3258,1369,1349,1413,1117,1306,962,700,565,5467,1786,5467,1786,773,747
52.80648,-4.452453,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,985,546,5004,3026,1100,1058,1694,1181,1587,978,431,272,5203,1542,5203,1542,504,456
53.33139,-9.634871,2012,5,"Ireland","HUMAN_OBSERVATION",53.25,-9.74999999999999,11.86,1243,904,4999,3369,1258,1209,1726,1434,1618,1263,689,502,5198,1883,5198,1883,740,647
52.9062,-4.282702,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",52.85,-4.24999999999999,6.63,991,534,5010,3016,1105,1062,1700,1168,1592,964,437,276,5209,1533,5209,1533,510,460
50.68442,-1.872674,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,386,360,4880,2758,917,821,1322,1232,1102,997,190,166,5079,1272,5079,1272,262,266
52.86819,-4.415713,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,985,545,5004,3027,1100,1065,1694,1175,1587,972,431,279,5203,1543,5203,1543,504,463
51.73069,-5.305018,2012,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,850,588,4868,3024,965,949,1786,1305,1566,1094,296,172,5067,1538,5067,1538,369,348
51.64732,-9.779681,2012,6,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1030,897,4807,3307,1056,1054,1922,1543,1745,1353,476,420,5006,1824,5006,1824,527,528
56.51826,-5.623427,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.55,-5.54999999999999,5.73,1360,812,5403,3297,1504,1480,1352,1023,1244,893,836,694,5602,1840,5602,1840,908,878
51.732229,0.84344,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,7.61,168,159,5185,2649,1221,981,1033,1020,815,778,521,389,5383,1172,5383,1172,557,486
56.51826,-5.623427,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.55,-5.54999999999999,5.73,1360,812,5403,3297,1504,1480,1352,1023,1244,893,836,694,5602,1840,5602,1840,908,878
55.54152,-5.079869,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1275,718,5289,3213,1390,1365,1426,1043,1318,888,722,579,5488,1747,5488,1747,794,763
56.04144,-5.293529,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.95,-5.34999999999999,10.77,1319,759,5333,3251,1434,1413,1415,1038,1308,893,765,626,5532,1788,5532,1788,838,810
54.66426,-5.6688,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.62,1191,700,5204,3199,1305,1283,1472,1118,1364,950,637,498,5403,1724,5403,1724,709,681
52.94932,-4.600931,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,991,559,5010,3042,1105,1075,1681,1179,1574,978,437,289,5208,1559,5208,1559,510,473
51.768345,0.94718,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,168,160,5185,2651,1221,983,1033,1018,815,777,521,390,5383,1174,5383,1174,557,488
51.716758,0.775865,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,12.56,168,159,5185,2649,1221,981,1033,1020,815,778,521,389,5383,1172,5383,1172,557,486
51.63534,0.757881,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,11.44,167,161,5178,2643,1215,958,1050,1042,832,800,514,375,5377,1164,5377,1164,550,467
51.74848,0.877786,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,4.98,168,159,5185,2649,1221,981,1033,1020,815,778,521,389,5383,1172,5383,1172,557,486
50.15211,-5.028619,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,592,4710,2936,781,773,1561,1420,1342,1195,72,67,4909,1455,4909,1455,176,177
51.636216,0.720357,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,13.13,167,161,5178,2643,1215,958,1050,1042,832,800,514,375,5377,1164,5377,1164,550,467
55.53931,-5.076533,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1275,718,5289,3213,1390,1365,1426,1043,1318,888,722,579,5488,1746,5488,1746,794,763
51.596907,0.823423,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,167,164,5178,2647,1215,962,1050,1039,832,797,514,375,5377,1168,5377,1168,550,469
51.636216,0.720357,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,13.13,167,161,5178,2643,1215,958,1050,1042,832,800,514,375,5377,1164,5377,1164,550,467
