"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Getxo_seaway","Getxo_geodesic","RavennaH_seaway","RavennaH_geodesic"
51.31001,3.09928,2025,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1262,999,5424,1028
43.399824,5.136604,2025,3,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,5.69,2866,661,2171,588
43.399824,5.136604,2025,3,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,5.69,2866,661,2171,588
55.61627,12.99626,2024,1,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1243
55.6157,12.99781,2024,1,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1243
55.62468,12.99465,2024,1,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1784,6526,1244
55.62317,12.99614,2024,1,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1784,6526,1244
55.62316,12.99448,2024,1,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1784,6526,1244
51.900376,-8.430028,2024,2,"Ireland","HUMAN_OBSERVATION",51.85,-8.24999999999999,13.58,1026,1024,5041,1731
52.1,4.25,2024,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,1375,1120,5537,1045
51.5,3.7,2024,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.8,1301,1028,5463,1017
55.60685,12.99391,2024,3,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1782,6526,1242
43.470603,5.020062,2024,4,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,10.75,2866,661,2171,588
44.643956,-1.030298,2024,4,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,15.14,220,217,4764,1071
45.094754,12.335395,2024,4,"Italy","HUMAN_OBSERVATION",45.15,12.35,6.26,4650,1242,84,78
51.3,3.85,2024,5,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,5.57,1363,1030,5525,995
45.489661,13.605026,2024,6,"Slovenia","HUMAN_OBSERVATION",45.55,13.65,7.58,4636,1347,161,160
52.95,4.75,2024,6,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,6.71,1442,1210,5604,1101
51.7,4.05,2024,6,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,5.57,1347,1075,5508,1019
51.2423,2.93298,2024,6,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.85,1245,984,5407,1036
55.58263,12.91185,2024,6,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.32,2370,1771,6532,1235
52.265102,-9.716243,2024,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1168,1111,5107,1841
52.265102,-9.716243,2024,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1168,1111,5107,1841
37.031561,-7.994677,2024,7,"Portugal","HUMAN_OBSERVATION",36.95,-7.94999999999999,9.91,1310,824,3287,1900
51.5,3.7,2024,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.8,1301,1028,5463,1017
51.30768,3.11482,2024,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1269,999,5431,1027
36.433613,-6.164394,2024,8,"Spain","HUMAN_OBSERVATION",36.45,-6.24999999999999,7.88,1478,813,3128,1805
53.05,4.9,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1465,1228,5626,1101
43.557467,3.912537,2024,9,"France","HUMAN_OBSERVATION",43.45,3.95000000000001,12.34,2817,564,2259,683
48.579758,-2.56179,2024,9,"France","HUMAN_OBSERVATION",48.55,-2.64999999999999,7.29,788,580,4950,1236
53.635645,8.044404,2024,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1700,1403,5862,1068
55.60821,12.99956,2024,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
43.463132,5.223977,2024,10,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,6.15,2866,661,2171,588
51.2082,3.8059,2024,10,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,16.08,1363,1030,5525,995
51.2082,3.8059,2024,10,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,16.08,1363,1030,5525,995
51.2082,3.8059,2024,10,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,16.08,1363,1030,5525,995
51.34548,3.23517,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.94,1269,1004,5431,1029
54.094852,12.114444,2023,1,"Germany","HUMAN_OBSERVATION",54.25,12.15,17.43,2489,1641,6651,1090
42.406043,11.370235,2023,2,"Italy","HUMAN_OBSERVATION",42.35,11.35,6.46,3226,1178,1697,247
42.40196,11.359779,2023,2,"Italy","HUMAN_OBSERVATION",42.35,11.35,5.84,3226,1178,1697,247
43.53735,4.13368,2023,2,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.9,2830,572,2255,673
51.2409,2.93182,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.79,1245,984,5407,1036
49.424042,0.233804,2023,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1019,721,5181,1074
42.658696,9.447998,2023,3,"France","HUMAN_OBSERVATION",NA,NA,NA,3102,1018,1835,308
41.926479,19.286313,2023,4,"Montenegro","HUMAN_OBSERVATION",41.85,19.25,9.03,4091,1829,648,631
41.931718,19.284589,2023,4,"Montenegro","HUMAN_OBSERVATION",41.85,19.25,9.54,4091,1829,648,631
41.93174,19.284552,2023,4,"Montenegro","HUMAN_OBSERVATION",41.85,19.25,9.54,4091,1829,648,631
41.931688,19.284621,2023,4,"Montenegro","HUMAN_OBSERVATION",41.85,19.25,9.54,4091,1829,648,631
41.92172,19.260563,2023,4,"Montenegro","HUMAN_OBSERVATION",41.85,19.25,8.03,4091,1829,648,631
51.5,3.6,2023,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.56,1301,1028,5463,1017
55.61205,12.99747,2023,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
55.60896,12.99789,2023,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
43.49926,3.98083,2023,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2817,567,2259,679
51.33748,4.20502,2023,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1371,1042,5533,977
51.33748,4.20502,2023,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1371,1042,5533,977
51.30628,4.28968,2023,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1043,5533,971
51.28768,4.2405,2023,5,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,6.97,1371,1045,5533,976
51.04325,2.36981,2023,6,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,1195,945,5357,1053
52.45,4.65,2023,6,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,6.78,1407,1159,5569,1059
51.22714,2.92147,2023,6,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.59,1245,984,5407,1036
43.612641,4.093654,2023,7,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,7.81,2830,572,2255,673
51.22962,2.96076,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.05,1245,984,5407,1036
51.22975,2.96079,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.04,1245,984,5407,1036
51.22975,2.96079,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.04,1245,984,5407,1036
51.23024,2.96118,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.05,1245,984,5407,1036
43.40506,5.11389,2023,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2866,659,2171,592
52.45,4.6,2023,9,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159,5569,1059
52.45,4.6,2023,9,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159,5569,1059
51.22765,2.92032,2023,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.5,1245,984,5407,1036
51.14581,2.74391,2023,9,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,6.57,1227,968,5389,1039
41.917688,19.274063,2023,10,"Montenegro","HUMAN_OBSERVATION",41.85,19.25,7.79,4091,1829,648,631
51.28791,4.24093,2023,10,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,6.94,1371,1045,5533,976
44.64532,-1.03007,2023,11,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,15.03,220,217,4764,1071
52.684,4.632,2023,11,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.71,1415,1178,5577,1077
55.59673,12.93416,2023,11,"Sweden","HUMAN_OBSERVATION",55.65,12.95,6.01,2364,1784,6526,1246
55.59675,12.93556,2023,11,"Sweden","HUMAN_OBSERVATION",55.65,12.95,6,2364,1784,6526,1246
55.59739,12.93765,2023,11,"Sweden","HUMAN_OBSERVATION",55.65,12.95,5.91,2364,1784,6526,1246
55.59678,12.93621,2023,11,"Sweden","HUMAN_OBSERVATION",55.65,12.95,5.99,2364,1784,6526,1246
55.59774,12.93644,2023,11,"Sweden","HUMAN_OBSERVATION",55.65,12.95,5.88,2364,1784,6526,1246
55.59684,12.93497,2023,11,"Sweden","HUMAN_OBSERVATION",55.65,12.95,5.99,2364,1784,6526,1246
55.59794,12.93515,2023,11,"Sweden","HUMAN_OBSERVATION",55.65,12.95,5.87,2364,1784,6526,1246
55.58312,12.91068,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.31,2370,1771,6532,1235
55.58346,12.91221,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.4,2370,1771,6532,1235
55.58407,12.91326,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.5,2370,1771,6532,1235
55.58432,12.91446,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.57,2370,1771,6532,1235
55.5845,12.91568,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.64,2370,1771,6532,1235
55.58416,12.91793,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.72,2370,1771,6532,1235
55.58365,12.91686,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.63,2370,1771,6532,1235
55.58316,12.91494,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.51,2370,1771,6532,1235
55.58254,12.91393,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.41,2370,1771,6532,1235
55.58273,12.9121,2023,11,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.34,2370,1771,6532,1235
55.60899,12.99792,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
55.6101,12.99761,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
55.61221,12.99698,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
55.61155,12.99593,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
55.60951,12.99705,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
55.60761,12.99715,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1242
55.67444,13.05823,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1790,6530,1250
55.67604,13.05852,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1791,6530,1250
55.67584,13.06026,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1791,6530,1250
55.67576,13.06129,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1791,6530,1250
55.67562,13.06264,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1791,6530,1250
55.67548,13.0635,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1791,6530,1250
55.67403,13.05982,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1790,6530,1249
55.67543,13.05774,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1790,6530,1250
55.67507,13.05994,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1791,6530,1250
55.67492,13.05851,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1790,6530,1250
55.67466,13.05891,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1790,6530,1250
55.60247,13.0056,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1782,6530,1241
55.60387,13.01018,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1783,6530,1242
55.60615,13.01415,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1783,6530,1242
55.60217,13.00457,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1782,6530,1241
55.60261,12.98666,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1782,6526,1241
55.60346,12.99139,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1782,6526,1241
55.60345,12.99147,2023,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1782,6526,1241
41.923792,19.278174,2023,12,"Montenegro","HUMAN_OBSERVATION",41.85,19.25,8.54,4091,1829,648,631
52.6,4.6,2023,12,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,1415,1178,5577,1077
55.60284,13.00643,2023,12,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1783,6530,1241
55.61981,12.9846,2023,12,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1243
55.62021,12.98451,2023,12,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1243
55.61406,12.99216,2023,12,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1243
55.61584,12.99118,2023,12,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1243
55.61691,12.9907,2023,12,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1243
55.61795,12.99011,2023,12,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1783,6526,1243
55.59062,12.92479,2023,12,"Sweden","HUMAN_OBSERVATION",55.55,12.85,6.53,2370,1771,6532,1235
55.58968,12.92399,2023,12,"Sweden","HUMAN_OBSERVATION",55.55,12.85,6.42,2370,1771,6532,1235
55.58928,12.92367,2023,12,"Sweden","HUMAN_OBSERVATION",55.55,12.85,6.37,2370,1771,6532,1235
55.58644,12.91873,2023,12,"Sweden","HUMAN_OBSERVATION",55.55,12.85,5.93,2370,1771,6532,1235
51.5,3.7,2022,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.8,1301,1028,5463,1017
48.63748,-2.02087,2022,1,"France","HUMAN_OBSERVATION",NA,NA,NA,824,594,4986,1194
51.22802,4.40402,2022,1,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,17.3,1371,1045,5533,976
42.433392,11.203535,2022,2,"Italy","HUMAN_OBSERVATION",42.45,11.15,4.77,3215,1160,1716,242
40.112879,-8.829193,2022,2,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,877,602,3738,1806
44.64203,-1.23974,2022,2,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,201,198,4745,1088
51.7,4.05,2022,3,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,5.57,1347,1075,5508,1019
51.45,3.6,2022,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,3.47,1301,1028,5463,1017
43.52746,4.13913,2022,3,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,7.62,2830,572,2255,673
43.42936,3.76702,2022,3,"France","HUMAN_OBSERVATION",43.45,3.85000000000001,7.09,2816,556,2268,691
51.30538,4.28887,2022,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1043,5533,971
51.30538,4.28892,2022,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1043,5533,971
51.30298,4.28767,2022,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1042,5533,971
51.305,4.28764,2022,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1042,5533,971
51.30505,4.2878,2022,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1042,5533,971
51.30528,4.28867,2022,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1043,5533,971
53.472557,-3.032887,2022,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.472494,-3.032764,2022,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.472557,-3.032887,2022,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
51.6,3.8,2022,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.75000000000001,6.55,1322,1054,5484,1024
53.472494,-3.032764,2022,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
51.22192,2.9498,2022,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.63,1245,984,5407,1036
42.672514,11.006687,2022,5,"Italy","HUMAN_OBSERVATION",42.65,10.95,5.27,3218,1140,1743,230
43.39966,5.072994,2022,5,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,8.38,2866,661,2171,588
51.74283,3.87954,2022,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068,5495,1026
43.4186,3.80942,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2816,553,2268,695
43.53606,3.96736,2022,5,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.85,2830,572,2255,673
52.4,4.85,2022,6,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,21.11,1407,1159,5569,1059
43.12846,3.04692,2022,6,"France","HUMAN_OBSERVATION",43.05,3.15000000000001,12.1,2767,502,2312,757
43.52595,4.13812,2022,7,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,7.6,2830,572,2255,673
43.27058,3.51475,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2789,530,2285,722
51.30501,4.28824,2022,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1043,5533,971
44.64203,-1.23974,2022,8,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,201,198,4745,1088
52.4,4.85,2022,8,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,21.11,1407,1159,5569,1059
52.4,4.85,2022,8,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,21.11,1407,1159,5569,1059
52.4,4.85,2022,8,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,21.11,1407,1159,5569,1059
50.791236,0.324752,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1050,866,5212,1144
51.33286,3.20168,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.07,1269,1004,5431,1029
51.33286,3.20168,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.07,1269,1004,5431,1029
51.33318,3.20175,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.06,1269,1004,5431,1029
43.452751,4.947948,2022,9,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,11.44,2847,646,2175,607
43.444668,4.948104,2022,9,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,10.54,2847,646,2175,607
51.231075,4.406842,2022,9,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,17.16,1371,1045,5533,976
43.54125,3.97124,2022,9,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.43,2830,572,2255,673
51.677323,-4.918021,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,9.61,957,937,5061,1519
51.34598,4.27993,2022,9,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1046,5533,974
51.54703,3.811367,2022,10,"Netherlands","HUMAN_OBSERVATION",51.65,3.85000000000001,11.77,1329,1058,5491,1020
43.42472,3.7,2022,11,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2802,540,2280,709
43.405024,5.115234,2022,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2866,659,2171,592
43.404928,5.114711,2022,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2866,659,2171,592
43.404928,5.114711,2022,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2866,659,2171,592
55.60735,12.99689,2022,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1782,6526,1242
49.42644,0.2327,2022,12,"France","HUMAN_OBSERVATION",NA,NA,NA,1019,721,5181,1074
46.40759,-1.57613,2022,12,"France","HUMAN_OBSERVATION",46.35,-1.54999999999999,6.72,354,354,4782,1107
48.57943,-1.96772,2021,1,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,9.92,824,595,4986,1197
53.472541,-3.032843,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.472555,-3.032905,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.472555,-3.032905,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.472541,-3.032843,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
51.21974,2.94774,2021,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.6,1245,984,5407,1036
53.47309,-3.034513,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.473207,-3.034742,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.473285,-3.034758,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.47309,-3.034513,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.473207,-3.034742,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.473804,-3.036922,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.473285,-3.034758,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
53.473804,-3.036922,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1256,1127,5359,1503
51.903,4.354,2021,6,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,21.53,1365,1107,5527,1040
51.22803,4.40266,2021,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,17.24,1371,1045,5533,976
51.22733,2.91993,2021,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.49,1245,984,5407,1036
52.45,4.65,2021,8,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,6.78,1407,1159,5569,1059
37.022335,-7.866182,2021,8,"Portugal","HUMAN_OBSERVATION",36.95,-7.84999999999999,8.18,1319,820,3279,1893
50.805189,-0.822834,2021,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.74999999999999,8,980,842,5142,1206
51.2179,2.94227,2021,8,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.36,1245,984,5407,1036
51.21792,2.94229,2021,8,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.36,1245,984,5407,1036
51.33304,3.20136,2021,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.04,1269,1004,5431,1029
51.33304,3.20136,2021,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.04,1269,1004,5431,1029
42.237114,3.111736,2021,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2675,516,2288,788
47.27308,-2.36024,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,442,440,4777,1183
47.27308,-2.36024,2021,9,"France","HUMAN_OBSERVATION",NA,NA,NA,442,440,4777,1183
40.894055,24.859866,2021,10,"Greece","HUMAN_OBSERVATION",NA,NA,NA,4660,2310,1663,1098
48.63748,-2.02087,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,824,594,4986,1194
43.46958,3.8291,2021,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2816,554,2268,692
43.399604,5.073745,2021,11,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,8.34,2866,661,2171,588
43.399551,5.073081,2021,12,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,8.38,2866,661,2171,588
43.07139,3.05332,2021,NA,"France","HUMAN_OBSERVATION",43.05,3.15000000000001,8.22,2767,502,2312,757
52.45,4.6,2020,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159,5569,1059
52.45,4.6,2020,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159,5569,1059
40.64625,-8.655005,2020,2,"Portugal","HUMAN_OBSERVATION",40.65,-8.74999999999999,8.03,823,561,3794,1778
53.39865,-2.989558,2020,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1267,1119,5369,1496
43.405101,5.115148,2020,7,"France","HUMAN_OBSERVATION",NA,NA,NA,2866,659,2171,592
51.23007,4.41087,2020,7,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,17.43,1371,1045,5533,976
53,4.85,2020,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1452,1222,5613,1098
55.60343,12.99018,2020,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1782,6526,1241
43.365228,-1.774525,2020,9,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.64,109,103,4699,1136
43.37975,5.04958,2020,9,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,8.71,2847,646,2175,607
43.37975,5.04958,2020,9,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,8.71,2847,646,2175,607
51.33445,4.255,2020,9,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1044,5533,975
55.623,12.99378,2020,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2364,1784,6526,1244
51.32795,4.28453,2020,10,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1044,5533,973
52.26505,-9.715452,2020,11,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1168,1111,5107,1841
55.67394,13.05998,2020,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1790,6530,1249
55.67382,13.05942,2020,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2368,1790,6530,1249
38.155922,21.390049,2019,4,"Greece","HUMAN_OBSERVATION",NA,NA,NA,4027,2131,1038,1029
51.30424,3.07918,2019,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1262,997,5424,1029
