"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Limfjord_seaway","Limfjord_geodesic"
51.55,3.5,2024,12,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.5,3.45,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,25,27,741,703
52.25,4.4,2024,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
53.15,4.8,2024,12,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,3.34,229,228,531,500
52.55,4.6,2024,12,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,599,564
53.05,4.7,2024,12,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,3.35,216,215,543,513
52.8,4.65,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,191,576,537
53.45,6.15,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,310,464,426
53.15,4.8,2024,12,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,3.34,229,228,531,500
52.15,4.35,2024,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
52.6,4.6,2024,12,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,588,555
52.2,4.35,2024,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,635,600
52.1,4.25,2024,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
52.55,4.6,2024,12,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,599,564
51.7,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,55,712,675
51.8,3.85,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,70,699,661
53.45,5.75,2024,12,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.13,304,302,463,428
53.687129,7.044554,2024,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,388,371,428,380
52.25,4.4,2024,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
51.55,3.6,2024,12,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
52.1,4.3,2024,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
57.412121,9.744578,2024,12,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,820,799,72,71
53.3,5.1,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,252,254,510,474
54.650223,8.309784,2024,12,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,3.85,509,502,310,256
52.2,4.4,2024,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
52.45,4.55,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
53.714497,7.154878,2024,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,399,378,416,375
53.714097,7.151228,2024,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,399,378,416,375
53.735846,7.389417,2024,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,412,391,414,368
54.34164,8.593119,2024,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,495,346,286
54.341642,8.592958,2024,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,495,346,286
52.4,4.55,2024,12,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
50.877034,1.638175,2024,12,"France","HUMAN_OBSERVATION",50.85,1.55000000000001,6.89,131,125,865,834
51.55,3.45,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,30,731,698
51.4,3.7,2024,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
52.15,4.35,2024,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
51.95,4.1,2024,12,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,663,630
53.4,5.25,2024,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,269,497,459
51.24065,2.93103,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.74,25,24,778,748
51.3021,3.0802,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.3021,3.0802,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.30649,3.0916,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,6,762,734
51.29964,3.07302,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,5.83,7,7,762,731
51.24332,2.94094,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.38,25,24,778,748
51.24223,2.93921,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.28,25,24,778,748
51.14736,2.70891,2024,12,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.12,43,41,795,765
51.31367,3.11108,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.3182,3.12795,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.31954,3.13411,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.31724,3.1224,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.31832,3.12877,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.31832,3.12877,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.24087,2.93178,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.79,25,24,778,748
51.23763,2.91459,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.71,25,24,778,748
51.09328,2.55419,2024,12,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.32,50,47,798,768
51.09102,2.54741,2024,12,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.57,50,47,798,768
51.09532,2.56226,2024,12,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.15,50,47,798,768
51.1011,2.57166,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,49,798,772
51.26565,2.99868,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,9.98,14,14,765,735
51.34536,3.22691,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.37,0,0,760,728
51.09592,2.5655,2024,12,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.12,50,47,798,768
51.09537,2.56093,2024,12,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.13,50,47,798,768
51.11905,2.62309,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.235,2.91991,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.15,25,24,778,748
51.31771,3.13469,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.3176,3.12917,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.3176,3.12917,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.1803,2.79281,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,8.31,32,30,781,752
51.32041,3.14067,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,731
51.24045,2.92935,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.63,25,24,778,748
51.32146,3.14189,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,731
51.28468,3.03909,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.31,7,7,762,731
51.08905,2.54552,2024,12,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.79,50,47,798,768
51.23971,2.9309,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.75,25,24,778,748
51.23954,2.93038,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.72,25,24,778,748
51.23946,2.92983,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.69,25,24,778,748
51.11438,2.62677,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.20961,2.8619,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,25,778,752
51.34413,3.23696,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.08,0,0,760,728
51.28283,3.0383,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.52,7,7,762,731
51.16655,2.76196,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.33,32,30,781,752
51.23455,2.92088,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.23,25,24,778,748
51.11057,2.602,2024,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,47,795,770
51.15597,2.73096,2024,12,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.69,43,41,795,765
51.34438,3.2432,2024,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.51,0,0,760,728
51.23877,2.92767,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.56,25,24,778,748
51.25747,2.97634,2024,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.84,25,24,778,748
53.405182,7.0152,2024,12,"Germany","HUMAN_OBSERVATION",53.45,6.95000000000001,6.6,382,348,451,407
53.710049,7.14048,2024,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,399,377,416,375
52.4,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
52.4,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
52.4,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
53.5,6.15,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,464,421
52.45,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.3,4.45,2023,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,623,587
52.4,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
51.6,3.65,2023,1,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
51.6,3.65,2023,1,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
52.45,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.55,4.6,2023,1,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,599,564
51.6,3.65,2023,1,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
51.6,3.65,2023,1,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
53.25,5,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,246,512,482
53.25,4.95,2023,1,"Netherlands","HUMAN_OBSERVATION",53.25,4.85000000000001,6.66,242,241,518,487
51.089688,2.540992,2023,1,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,6.74,50,47,798,768
51.55,3.6,2023,1,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
51.55,3.45,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,30,731,698
51.7,3.75,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
51.55,3.6,2023,1,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
52.45,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
53.4,5.3,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,271,494,457
52.05,4.2,2023,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,660,626
51.35,3.4,2023,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.66,18,18,744,711
52.75,4.65,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,187,576,542
51.55,3.45,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,30,731,698
54.710498,8.354809,2023,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,522,511,299,248
52.45,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
53.5,6.25,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,319,461,419
53.45,6.15,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,310,464,426
51.55,3.5,2023,1,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
53.05,4.7,2023,1,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,3.35,216,215,543,513
52.75,4.65,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,187,576,542
51.35,3.4,2023,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.66,18,18,744,711
52.45,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.55,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.3,4.45,2023,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,623,587
51.070489,2.481751,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070489,2.481751,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070489,2.481751,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070489,2.481751,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070489,2.481751,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070489,2.481751,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.070479,2.481875,2023,1,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.13,57,54,802,772
51.374741,1.158039,2023,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.15000000000001,8.4,143,140,827,796
51.20636,2.85092,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,26,778,752
51.1387,2.67607,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,41,795,765
51.25803,2.97434,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.71,25,24,778,748
51.25827,2.97487,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.75,25,24,778,748
51.25934,2.97772,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.96,25,24,778,748
51.25885,2.97892,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.04,25,24,778,748
51.11525,2.61576,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,46,795,769
51.34697,3.25735,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,7.47,0,0,760,728
51.34398,3.23346,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.84,0,0,760,728
51.23876,2.92705,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.51,25,24,778,748
51.32303,3.15252,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,731
51.27634,3.02092,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,8.45,7,7,762,731
51.27881,3.02678,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,8.09,7,7,762,731
51.23879,2.92664,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.48,25,24,778,748
51.27883,3.02776,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,8.07,7,7,762,731
51.22681,2.8956,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,22,778,749
51.36502,3.34242,2023,1,"Belgium","HUMAN_OBSERVATION",51.45,3.35000000000001,9.47,18,18,744,711
51.36749,3.36755,2023,1,"Belgium","HUMAN_OBSERVATION",51.45,3.35000000000001,9.27,18,18,744,711
51.09032,2.54704,2023,1,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.65,50,47,798,768
51.27411,3.01712,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,8.75,7,7,762,731
51.3437,3.24238,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.46,0,0,760,728
51.15268,2.71786,2023,1,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.75,43,41,795,765
51.16238,2.74522,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.76,32,30,781,752
51.23279,2.91022,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.61,25,24,778,748
51.24037,2.92863,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.58,25,24,778,748
51.24308,2.93567,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.02,25,24,778,748
51.23875,2.92645,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.47,25,24,778,748
51.24785,2.94877,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.89,25,24,778,748
51.09469,2.5603,2023,1,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.2,50,47,798,768
51.30498,3.08496,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.31608,3.12294,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.29351,3.0596,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.32,7,7,762,731
51.0985,2.57285,2023,1,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.95,50,47,798,768
51.24753,2.95156,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.08,25,24,778,748
51.24756,2.95161,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.09,25,24,778,748
51.33753,3.17335,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,2,760,728
51.23682,2.91555,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.8,25,24,778,748
51.23467,2.91054,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.55,25,24,778,748
51.23873,2.92675,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.49,25,24,778,748
51.14145,2.6926,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,39,795,764
51.13968,2.68509,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,40,795,765
51.16349,2.75355,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.63,32,30,781,752
51.21893,2.88226,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,24,778,750
51.2396,2.93161,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.8,25,24,778,748
51.10607,2.5932,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,47,798,771
51.34423,3.22908,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.54,0,0,760,728
51.09743,2.56974,2023,1,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.01,50,47,798,768
51.34377,3.238,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.16,0,0,760,728
51.25915,2.9797,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.09,25,24,778,748
51.259,2.9809,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.17,25,24,778,748
51.203,2.84741,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,27,778,753
51.23978,2.932,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.83,25,24,778,748
51.32524,3.15771,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,730
51.28052,3.03212,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.83,7,7,762,731
51.16408,2.7553,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.57,32,30,781,752
51.16468,2.75748,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.51,32,30,781,752
51.23889,2.92855,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.61,25,24,778,748
51.10844,2.5987,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,47,798,771
51.23885,2.92835,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.6,25,24,778,748
51.31433,3.11136,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.31457,3.11085,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.09163,2.55246,2023,1,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.5,50,47,798,768
51.24747,2.95208,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.12,25,24,778,748
51.24718,2.95051,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.01,25,24,778,748
51.33172,3.17415,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.33,3.17,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.24896,2.95159,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.08,25,24,778,748
51.12,2.63131,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,44,795,768
51.12901,2.65089,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,43,795,767
51.14124,2.68348,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,40,795,764
51.14157,2.69001,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,40,795,764
51.24179,2.93211,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.79,25,24,778,748
51.28592,3.0442,2023,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.14,7,7,762,731
51.21527,2.87353,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,24,778,751
51.20878,2.86078,2023,1,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,26,778,752
51.3599,3.31253,2023,1,"Belgium","HUMAN_OBSERVATION",51.45,3.35000000000001,10.36,18,18,744,711
51.22846,2.90258,2023,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.38,25,24,778,748
52.77,4.65,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,189,576,540
52.653,4.625,2023,1,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,5.08,174,174,588,555
53.447,6.87,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,375,344,452,409
53.612122,6.724491,2023,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,368,350,431,395
51.986805,4.099817,2023,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,7.82,101,100,663,630
51.8,3.95,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
54.31189,8.58518,2023,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,493,346,290
51.6,3.65,2023,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
51.8,3.95,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
52.35,4.5,2023,2,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,3.4,145,143,623,587
54.317926,8.586129,2023,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,493,346,289
52.2,4.4,2023,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
51.55,3.65,2023,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.13,49,48,715,682
51.55,3.5,2023,2,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
54.307728,8.583778,2023,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,492,346,290
52.75,4.65,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,187,576,542
52.3,4.45,2023,2,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,623,587
52.05,4.25,2023,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,6.85,106,104,660,626
51.55,3.55,2023,2,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,6.92,31,30,731,698
52.45,4.55,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.071343,2.48431,2023,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.08,57,54,802,772
51.55,3.65,2023,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.13,49,48,715,682
51.086403,2.53595,2023,2,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,7.15,50,47,798,768
52.05,4.15,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,106,104,660,626
53.05,4.7,2023,2,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,3.35,216,215,543,513
54.308668,8.583875,2023,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,492,346,290
52.1,4.25,2023,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
51.7,3.7,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,55,712,675
52.3,4.45,2023,2,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,623,587
