"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Getxo_seaway","Getxo_geodesic"
51.55,3.7,2022,8,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.66,1315,1051
51.34478,3.22696,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.38,1269,1004
51.33389,3.20309,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.1,1269,1004
51.33303,3.20134,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.04,1269,1004
51.33318,3.20175,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.06,1269,1004
51.29441,4.31635,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,7.72,1371,1045
51.29441,4.31635,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,7.72,1371,1045
51.29441,4.31635,2022,8,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,7.72,1371,1045
57.96275,11.51833,2022,8,"Sweden","HUMAN_OBSERVATION",57.95,11.45,4.28,2166,1912
56.65053,12.87443,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2291,1859
58.37617,11.38945,2022,8,"Sweden","HUMAN_OBSERVATION",58.25,11.35,14.23,2173,1934
57.64856,11.73443,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2180,1896
58.06305,11.75668,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1933
58.27729,11.83476,2022,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,11.24,2190,1945
56.64096,12.77826,2022,8,"Sweden","HUMAN_OBSERVATION",56.65,12.85,4.5,2291,1858
57.96505,11.52404,2022,8,"Sweden","HUMAN_OBSERVATION",57.95,11.45,4.68,2166,1912
58.54209,11.24289,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1957
57.6233,11.91667,2022,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,9.08,2182,1892
57.98329,11.52733,2022,8,"Sweden","HUMAN_OBSERVATION",57.95,11.45,5.88,2166,1912
58.32717,11.81506,2022,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,12.93,2190,1945
57.90109,11.74018,2022,8,"Sweden","HUMAN_OBSERVATION",57.95,11.65,7.62,2178,1919
58.31682,11.81723,2022,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,12.29,2190,1945
56.64141,12.78069,2022,8,"Sweden","HUMAN_OBSERVATION",56.65,12.85,4.35,2291,1858
57.68815,11.66727,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1897
58.10745,11.82288,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,7.7,2188,1931
56.65098,12.87494,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2291,1859
58.33082,11.906,2022,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,17.47,2190,1945
58.20202,11.83974,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,17.73,2188,1931
56.80263,12.60603,2022,8,"Sweden","HUMAN_OBSERVATION",56.75,12.55,6.78,2260,1853
58.21331,11.90264,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,20.27,2188,1931
58.03045,11.51761,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1921
58.0305,11.51767,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1921
57.99438,11.54728,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.55,6.19,2176,1924
58.08035,11.72119,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1933
57.93272,11.66437,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1918
58.14291,11.82927,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,11.35,2188,1931
57.97515,11.77764,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,8.49,2188,1931
58.22124,11.91018,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,21.26,2188,1931
57.70723,11.96701,2022,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,18.84,2182,1892
57.80254,11.66888,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1907
57.34433,12.1082,2022,8,"Sweden","HUMAN_OBSERVATION",57.35,12.05,3.55,2203,1883
57.97594,11.7792,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,8.42,2188,1931
57.97576,11.77896,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,8.44,2188,1931
58.20289,11.84,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,17.82,2188,1931
58.04855,11.8149,2022,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,3.83,2188,1931
58.35415,11.27409,2022,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2171,1941
58.32533,11.85519,2022,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,14.65,2190,1945
59.139751,10.468876,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2205,1986
59.170698,10.848873,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2219,2001
55.014595,8.432192,2022,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1785,1539
55.045467,8.463345,2022,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1785,1543
55.023106,8.440576,2022,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1785,1540
51.708199,4.001031,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1069
51.746172,3.883963,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
53.1,4.8,2022,9,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.49,1463,1232
53.1,4.9,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1465,1233
53.1,4.8,2022,9,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.49,1463,1232
53.957714,10.880511,2022,9,"Germany","HUMAN_OBSERVATION",54.05,10.85,10.47,2501,1563
54.441903,12.673615,2022,9,"Germany","HUMAN_OBSERVATION",54.55,12.65,12.13,2478,1687
53.997378,11.195572,2022,9,"Germany","HUMAN_OBSERVATION",53.95,11.25,6.37,2506,1574
51.4,3.7,2022,9,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.04325,2.36981,2022,9,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,1195,945
49.3561,-0.62465,2022,9,"France","HUMAN_OBSERVATION",49.45,-0.64999999999999,10.61,954,703
43.280825,-2.255167,2022,9,"Spain","HUMAN_OBSERVATION",43.35,-2.24999999999999,7.71,72,62
51.34512,3.22724,2022,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.4,1269,1004
51.34514,3.22724,2022,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.4,1269,1004
51.16761,5.04113,2022,9,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,58.73,1371,1045
51.25485,2.98184,2022,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.2,1245,984
51.26954,4.30084,2022,9,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.63,1371,1045
57.71667,11.63334,2022,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1898
56.46272,12.75624,2022,9,"Sweden","HUMAN_OBSERVATION",56.55,12.75,9.72,2281,1845
51.332897,1.201962,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.25000000000001,13.46,1183,957
51.387579,1.24702,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.25000000000001,6.95,1183,957
51.262327,1.280426,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,1.45000000000001,11.89,1154,942
54.346607,10.16531,2022,10,"Germany","HUMAN_OBSERVATION",54.45,10.25,12.75,2457,1567
54.101912,10.815338,2022,10,"Germany","HUMAN_OBSERVATION",54.05,10.85,6.21,2501,1563
51.23877,2.926362,2022,10,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.47,1245,984
55.889968,8.353965,2022,10,"Denmark","HUMAN_OBSERVATION",55.95,8.35000000000001,6.69,1852,1620
54.071838,10.785599,2022,10,"Germany","HUMAN_OBSERVATION",54.05,10.85,4.86,2501,1563
53.15,4.85,2022,10,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,1463,1232
53.958111,10.909332,2022,10,"Germany","HUMAN_OBSERVATION",54.05,10.95,10.57,2496,1568
51.8,4,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1078
51.5,4.05,2022,10,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,1347,1056
51.4,3.5,2022,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,6.56,1294,1024
51.75,3.85,2022,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.7,3.95,2022,10,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,5.57,1340,1071
51.387579,1.24702,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.25000000000001,6.95,1183,957
48.60343,-2.02022,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,824,590
51.34116,4.26661,2022,10,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1045
51.23667,4.40121,2022,10,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,16.43,1371,1045
51.26994,4.30134,2022,10,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.6,1371,1045
54.265625,8.645154,2022,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1755,1483
58.87038,11.14102,2022,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2205,1983
59.844903,10.538532,2022,10,"Norway","HUMAN_OBSERVATION",NA,NA,NA,Inf,2054
46.155083,-1.18367,2022,11,"France","HUMAN_OBSERVATION",46.15,-1.24999999999999,5.15,345,342
51.713178,3.997938,2022,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1069
51.3,3.8,2022,11,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,6.56,1363,1030
51.3,3.8,2022,11,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,6.56,1363,1030
51.95,4.1,2022,11,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,1358,1103
51.95,4.1,2022,11,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,1358,1103
51.65,3.7,2022,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1322,1052
52.45,4.6,2022,11,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159
52.45,4.6,2022,11,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159
48.6278,-2.02725,2022,11,"France","HUMAN_OBSERVATION",NA,NA,NA,824,593
53.4,6.2,2022,11,"Netherlands","HUMAN_OBSERVATION",53.45,6.15000000000001,6.48,1558,1311
51.7,3.95,2022,11,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,5.57,1340,1071
51.04325,2.36981,2022,11,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,1195,945
51.26932,4.29942,2022,11,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.62,1371,1045
51.26926,4.29994,2022,11,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.64,1371,1045
51.26926,4.29994,2022,11,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.64,1371,1045
58.00186,11.74256,2022,11,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1927
53.005981,4.778979,2022,12,"Netherlands","HUMAN_OBSERVATION",52.95,4.85000000000001,7.84,1452,1217
53.007469,4.761748,2022,12,"Netherlands","HUMAN_OBSERVATION",52.95,4.85000000000001,8.71,1452,1217
53.007414,4.762263,2022,12,"Netherlands","HUMAN_OBSERVATION",52.95,4.85000000000001,8.69,1452,1217
53.007234,4.761966,2022,12,"Netherlands","HUMAN_OBSERVATION",52.95,4.85000000000001,8.68,1452,1217
52.45,4.6,2022,12,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159
51.4,3.7,2022,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.4,3.7,2022,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.4,3.7,2022,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.4,3.7,2022,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.55,3.6,2022,12,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,1308,1047
51.55,3.85,2022,12,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.92,1340,1052
51.55,3.85,2022,12,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.92,1340,1052
51.4,3.7,2022,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.4,3.7,2022,12,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
53.025,4.709,2022,12,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.83,1450,1219
51.5,3.95,2021,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1351,1047
51.35,4.2,2021,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1371,1043
57.6813,11.6606,2021,1,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1896
51.4,3.7,2021,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.34549,3.22602,2021,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.31,1269,1004
51.14657,2.73355,2021,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.85,1227,968
51.4,3.7,2021,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.33332,4.25757,2021,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1044
51.29971,3.2058,2021,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.81,1269,1004
58.02405,11.53747,2021,3,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1921
51.35,3.95,2021,4,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,6.95,1363,1030
51.6,3.7,2021,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,1315,1051
51.75,3.85,2021,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.95,4.1,2021,4,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,1358,1103
51.75,3.85,2021,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.98971,1.282111,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1234,1014
46.01682,-1.05799,2021,4,"France","HUMAN_OBSERVATION",46.05,-1.14999999999999,8.01,339,336
51.23772,2.9192,2021,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.01,1245,984
51.26949,3.21347,2021,4,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,9.99,1269,1004
51.65,3.75,2021,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1322,1054
51.731758,3.976447,2021,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1070
51.927169,1.272585,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1234,1007
51.79672,1.026001,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1217,988
51.927169,1.272585,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1234,1007
57.624858,11.92712,2021,5,"Sweden","HUMAN_OBSERVATION",57.55,11.85,9.52,2182,1892
57.62373,11.92777,2021,5,"Sweden","HUMAN_OBSERVATION",57.55,11.85,9.43,2182,1892
58.59348,11.22368,2021,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1961
58.40372,11.39846,2021,5,"Sweden","HUMAN_OBSERVATION",58.45,11.25,10.07,2176,1949
58.07464,11.79644,2021,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1935
58.25834,11.84421,2021,5,"Sweden","HUMAN_OBSERVATION",58.25,11.65,11.41,2190,1945
59.288148,10.498314,2021,5,"Norway","HUMAN_OBSERVATION",59.25,10.55,5.17,2217,1998
52.9,4.75,2021,6,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,8.72,1442,1210
51.6,3.7,2021,6,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,1315,1051
51.45,4.2,2021,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1365,1052
57.93774,11.66096,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1918
58.11515,11.76304,2021,6,"Sweden","HUMAN_OBSERVATION",58.05,11.75,7.29,2188,1931
58.01394,11.51081,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1919
58.13558,11.42095,2021,6,"Sweden","HUMAN_OBSERVATION",58.15,11.35,4.47,2168,1926
58.21341,11.90236,2021,6,"Sweden","HUMAN_OBSERVATION",58.05,11.75,20.28,2188,1931
57.62366,11.92708,2021,6,"Sweden","HUMAN_OBSERVATION",57.55,11.85,9.4,2182,1892
58.21325,11.90317,2021,6,"Sweden","HUMAN_OBSERVATION",58.05,11.75,20.28,2188,1931
57.63027,11.88042,2021,6,"Sweden","HUMAN_OBSERVATION",57.55,11.85,9.12,2182,1892
58.13619,11.42212,2021,6,"Sweden","HUMAN_OBSERVATION",58.15,11.35,4.51,2168,1926
57.61238,11.88462,2021,6,"Sweden","HUMAN_OBSERVATION",57.55,11.85,7.24,2182,1892
58.04983,11.75708,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1932
57.24115,12.10315,2021,6,"Sweden","HUMAN_OBSERVATION",57.25,12.05,3.35,2207,1874
57.94119,11.66425,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1919
57.66715,11.65935,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1895
58.12913,11.82604,2021,6,"Sweden","HUMAN_OBSERVATION",58.05,11.75,9.88,2188,1931
57.89921,11.71322,2021,6,"Sweden","HUMAN_OBSERVATION",57.85,11.65,6.63,2173,1910
58.37818,11.39239,2021,6,"Sweden","HUMAN_OBSERVATION",58.25,11.35,14.48,2173,1934
57.90123,11.74074,2021,6,"Sweden","HUMAN_OBSERVATION",57.95,11.65,7.63,2178,1919
58.27656,11.83547,2021,6,"Sweden","HUMAN_OBSERVATION",58.25,11.65,11.26,2190,1945
57.31349,12.09556,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1881
57.3299,12.1389,2021,6,"Sweden","HUMAN_OBSERVATION",57.35,12.05,5.79,2203,1883
58.00317,11.78692,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1929
58.26013,11.76113,2021,6,"Sweden","HUMAN_OBSERVATION",58.25,11.65,6.61,2190,1945
58.16089,11.86454,2021,6,"Sweden","HUMAN_OBSERVATION",58.05,11.75,14.06,2188,1931
58.00593,11.691,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2182,1925
57.42722,12.03027,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2198,1888
58.08824,11.75524,2021,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1935
54.189167,7.870576,2021,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1699,1444
51.5,3.65,2021,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.89,1301,1028
45.971492,-1.234753,2021,7,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,6.98,329,326
54.791566,9.796066,2021,7,"Germany","HUMAN_OBSERVATION",54.85,9.75000000000001,7.14,2425,1578
51.34116,4.26661,2021,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1045
53.538792,7.037412,2021,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1622,1353
57.48526,11.91728,2021,7,"Sweden","HUMAN_OBSERVATION",57.45,11.85,5.62,2186,1883
57.56093,11.92855,2021,7,"Sweden","HUMAN_OBSERVATION",57.55,11.85,4.85,2182,1892
57.68135,11.66085,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1896
58.21313,11.90275,2021,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,20.26,2188,1931
57.62561,11.91002,2021,7,"Sweden","HUMAN_OBSERVATION",57.55,11.85,9.15,2182,1892
58.55583,11.24348,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1958
57.33815,12.12913,2021,7,"Sweden","HUMAN_OBSERVATION",57.35,12.05,4.93,2203,1883
58.57952,11.21512,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1959
57.3973,12.10044,2021,7,"Sweden","HUMAN_OBSERVATION",57.35,12.05,6.07,2203,1883
57.92458,11.7449,2021,7,"Sweden","HUMAN_OBSERVATION",57.95,11.65,6.28,2178,1919
57.91909,11.75434,2021,7,"Sweden","HUMAN_OBSERVATION",57.95,11.65,7.06,2178,1919
57.61461,11.89593,2021,7,"Sweden","HUMAN_OBSERVATION",57.55,11.85,7.7,2182,1892
57.43224,11.91724,2021,7,"Sweden","HUMAN_OBSERVATION",57.45,11.85,4.49,2186,1883
58.37581,11.38901,2021,7,"Sweden","HUMAN_OBSERVATION",58.25,11.35,14.19,2173,1934
57.39292,12.0224,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
57.99631,11.69332,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1925
58.04558,11.81171,2021,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,3.67,2188,1931
58.26679,11.77971,2021,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,7.82,2190,1945
58.04976,11.75604,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1932
57.68283,11.67205,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1897
58.35814,11.33819,2021,7,"Sweden","HUMAN_OBSERVATION",58.35,11.25,5.23,2171,1940
57.68816,11.66845,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1897
57.68787,11.66859,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1897
58.20217,11.45597,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2179,1934
57.73763,11.6564,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1901
58.00262,11.74475,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1927
58.07466,11.79633,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1935
56.46262,12.75597,2021,7,"Sweden","HUMAN_OBSERVATION",56.55,12.75,9.73,2281,1845
58.05249,11.81292,2021,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,3.72,2188,1931
57.89482,11.69001,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1916
57.86369,11.63563,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1911
58.36746,11.32306,2021,7,"Sweden","HUMAN_OBSERVATION",58.35,11.25,4.69,2171,1940
58.15058,11.41704,2021,7,"Sweden","HUMAN_OBSERVATION",58.15,11.35,3.94,2168,1926
58.11359,11.46527,2021,7,"Sweden","HUMAN_OBSERVATION",58.05,11.45,7.14,2170,1920
57.38258,12.05625,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1886
58.31151,11.81431,2021,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,11.81,2190,1945
57.99469,11.5474,2021,7,"Sweden","HUMAN_OBSERVATION",58.05,11.55,6.16,2176,1924
58.10584,11.47211,2021,7,"Sweden","HUMAN_OBSERVATION",58.05,11.45,6.35,2170,1920
58.26268,11.51514,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1941
58.33824,11.74365,2021,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,11.25,2190,1945
58.10846,11.79209,2021,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,6.96,2188,1931
58.26293,11.51533,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1942
58.26293,11.51533,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1942
58.29267,11.49082,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2179,1943
58.33822,11.74379,2021,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,11.25,2190,1945
58.12314,11.84787,2021,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,9.97,2188,1931
57.39285,12.02268,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
57.73178,11.6698,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1901
58.0137,11.5079,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1919
57.63375,11.77118,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2180,1896
58.17231,11.39736,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2168,1929
57.63427,11.76994,2021,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2180,1896
53.4,6.2,2021,8,"Netherlands","HUMAN_OBSERVATION",53.45,6.15000000000001,6.48,1558,1311
52.45,4.65,2021,8,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,6.78,1407,1159
51.5,4.05,2021,8,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,1347,1056
51.5,4.05,2021,8,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,1347,1056
51.45,4.05,2021,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,6.94,1351,1043
51.55,3.7,2021,8,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.66,1315,1051
51.55,3.7,2021,8,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.66,1315,1051
51.3,3.95,2021,8,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,8.91,1363,1030
51.5,3.65,2021,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.89,1301,1028
51.4,4,2021,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,6.56,1351,1043
51.4,4,2021,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,6.56,1351,1043
51.75,4,2021,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1073
51.75,4,2021,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1073
54.08525,10.867883,2021,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,2501,1567
54.42538,10.17315,2021,8,"Germany","HUMAN_OBSERVATION",54.45,10.25,5.68,2457,1567
54.409426,10.189434,2021,8,"Germany","HUMAN_OBSERVATION",54.45,10.25,5.98,2457,1567
